"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
42,"monmlp",0.0113696903734596,18.4230606139127,21.6822388167563,42,1,"full_before_split","split_separate"
43,"monmlp",0.00112402270652456,18.4933711052229,21.738746839533,43,1,"full_before_split","split_separate"
44,"monmlp",0.000984423180555778,17.6717807923087,21.0448392514827,44,1,"full_before_split","split_separate"
45,"monmlp",0.00142387732725689,18.5170417784281,22.0528374441654,45,1,"full_before_split","split_separate"
46,"monmlp",1.86113713523136e-05,18.3339178511168,21.4002604548085,46,1,"full_before_split","split_separate"
47,"monmlp",0.0207816167741866,19.9137096949458,23.2036394960814,47,1,"full_before_split","split_separate"
48,"monmlp",0.000405029744982836,18.5689167693986,22.0442870734502,48,1,"full_before_split","split_separate"
49,"monmlp",0.0277160165473568,17.4292571244387,20.6914678969403,49,1,"full_before_split","split_separate"
50,"monmlp",0.00359268050945022,18.3014821888248,21.7101936174269,50,1,"full_before_split","split_separate"
51,"monmlp",0.00766927440477731,18.2295672083633,21.2863130211332,51,1,"full_before_split","split_separate"
52,"monmlp",0.0137185744210257,18.2491092508283,21.7341002827631,52,1,"full_before_split","split_separate"
53,"monmlp",0.00344779082311653,18.8880167178881,21.9430626932944,53,1,"full_before_split","split_separate"
54,"monmlp",0.00333521206001897,17.704491393577,21.5393350113061,54,1,"full_before_split","split_separate"
55,"monmlp",0.0178116564130783,18.3106390830049,21.7500048637871,55,1,"full_before_split","split_separate"
56,"monmlp",0.0330321730679943,19.3974987481585,22.5002614299057,56,1,"full_before_split","split_separate"
57,"monmlp",0.000226518510662207,18.4944964568191,22.0324078105284,57,1,"full_before_split","split_separate"
58,"monmlp",0.0129603773984166,18.0406034243546,21.7667265250619,58,1,"full_before_split","split_separate"
59,"monmlp",0.00582753231388439,19.0537676920972,22.3417060089328,59,1,"full_before_split","split_separate"
60,"monmlp",0.00729011924160346,18.11322528949,21.4991139004774,60,1,"full_before_split","split_separate"
61,"monmlp",0.000910083621989002,18.9691350280132,21.8868233767255,61,1,"full_before_split","split_separate"
62,"monmlp",0.00382016512724569,19.098385891568,21.8342955274081,62,1,"full_before_split","split_separate"
63,"monmlp",0.00392152581003932,17.2653908457395,21.0631189813706,63,1,"full_before_split","split_separate"
64,"monmlp",0.00719137575513472,18.7855726604528,22.3646970025242,64,1,"full_before_split","split_separate"
65,"monmlp",0.00759014264871376,18.0855280094715,21.4771952107847,65,1,"full_before_split","split_separate"
66,"monmlp",0.0106568833391842,18.2678120018928,21.1636736853302,66,1,"full_before_split","split_separate"
67,"monmlp",0.00494468996359596,19.0010938687226,22.0221134989641,67,1,"full_before_split","split_separate"
68,"monmlp",0.00176382151809093,19.3181953401511,22.1774489630063,68,1,"full_before_split","split_separate"
69,"monmlp",0.0102307833381219,17.7033532949537,20.8277595967887,69,1,"full_before_split","split_separate"
70,"monmlp",0.0130559903242485,17.4035358232568,20.6573677368118,70,1,"full_before_split","split_separate"
71,"monmlp",0.0126605035033717,18.4845360308213,21.2298259567838,71,1,"full_before_split","split_separate"
72,"monmlp",0.00198861229587212,17.8258469575383,21.5500907071972,72,1,"full_before_split","split_separate"
73,"monmlp",0.000234988981833176,18.7690970260811,21.966926993204,73,1,"full_before_split","split_separate"
74,"monmlp",0.00694265522830912,18.9505774713777,22.4232790647604,74,1,"full_before_split","split_separate"
75,"monmlp",0.00287363329147545,17.8757513035018,20.7400563789418,75,1,"full_before_split","split_separate"
76,"monmlp",0.00280812473692796,18.7806046343153,22.0433983959571,76,1,"full_before_split","split_separate"
77,"monmlp",0.002988377944769,17.6299847301301,20.9693955618418,77,1,"full_before_split","split_separate"
78,"monmlp",0.00213260373956474,18.5982261709997,21.9175123466446,78,1,"full_before_split","split_separate"
79,"monmlp",0.00198329077840114,18.1716337022587,21.6020981396812,79,1,"full_before_split","split_separate"
80,"monmlp",0.00965484120191384,19.0966350042992,22.3233659193839,80,1,"full_before_split","split_separate"
81,"monmlp",0.000503638304143861,17.5018472862473,20.972425325745,81,1,"full_before_split","split_separate"
82,"monmlp",0.00830575039340435,18.3552373897892,21.7410824088054,82,1,"full_before_split","split_separate"
83,"monmlp",0.000274826588845448,18.4078921934745,21.8614074834665,83,1,"full_before_split","split_separate"
84,"monmlp",0.00961889763654512,18.247723115131,21.1405430030189,84,1,"full_before_split","split_separate"
85,"monmlp",0.000374586582027,18.0881151158396,21.3041172435805,85,1,"full_before_split","split_separate"
86,"monmlp",0.00112751803875614,18.0476145731258,20.9692380757533,86,1,"full_before_split","split_separate"
87,"monmlp",0.0084113552877175,18.9518079903245,22.4387935823637,87,1,"full_before_split","split_separate"
88,"monmlp",0.00199668846968917,18.8927451932533,22.0178543060234,88,1,"full_before_split","split_separate"
89,"monmlp",0.028550100543286,16.9440704710231,20.2603856541804,89,1,"full_before_split","split_separate"
90,"monmlp",0.004086070607402,18.4385092919617,21.8136093206278,90,1,"full_before_split","split_separate"
91,"monmlp",0.0475253980329964,16.7976963793948,19.8102689700501,91,1,"full_before_split","split_separate"
92,"monmlp",0.00293777824217754,19.1577270534924,22.1297154170465,92,1,"full_before_split","split_separate"
93,"monmlp",0.000149075168421349,18.7432201102823,21.8431783150694,93,1,"full_before_split","split_separate"
94,"monmlp",0.0258049306146816,17.3394924642662,20.6642259315162,94,1,"full_before_split","split_separate"
95,"monmlp",0.00114665392694551,18.8533006435637,22.3054016568313,95,1,"full_before_split","split_separate"
96,"monmlp",0.018285197646122,20.0150388810723,22.7448038550213,96,1,"full_before_split","split_separate"
97,"monmlp",0.00293306927483997,18.7531679759456,22.1142082029804,97,1,"full_before_split","split_separate"
98,"monmlp",0.00349963054065901,19.4302992296335,22.8066110382484,98,1,"full_before_split","split_separate"
99,"monmlp",0.000644331960441765,18.6236238662103,21.508758915891,99,1,"full_before_split","split_separate"
100,"monmlp",0.000678680843019335,17.7891731534208,21.1500793006196,100,1,"full_before_split","split_separate"
