Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
ppr,0.8647701428,5.893344229,7.700156483,3464,1,full_before_split,split_separate
ppr,0.8645589854,6.137113863,7.642889293,2975,1,full_before_split,split_separate
ppr,0.8645004414,6.263415308,8.088547717,3789,1,full_before_split,split_separate
ppr,0.864277331,5.819216419,7.636489017,2328,1,full_before_split,split_separate
ppr,0.8642752219,6.206554803,8.015849742,506,1,full_before_split,split_separate
ppr,0.8640912046,6.255416047,7.831840171,2512,1,full_before_split,split_separate
ppr,0.863635829,5.954065894,7.708207071,3769,1,full_before_split,split_separate
ppr,0.8631873603,5.818067545,7.731020836,1518,1,full_before_split,split_separate
ppr,0.8630152829,5.745214124,7.563759183,767,1,full_before_split,split_separate
ppr,0.8629042917,5.749226437,7.611129495,699,1,full_before_split,split_separate
ppr,0.8629011559,6.515671072,7.999182294,1141,1,full_before_split,split_separate
ppr,0.8620804731,6.041666554,7.815170705,3206,1,full_before_split,split_separate
ppr,0.8620520566,6.061842585,7.834696296,2463,1,full_before_split,split_separate
ppr,0.8619392685,5.986303225,7.764975831,266,1,full_before_split,split_separate
ppr,0.861877589,5.986254728,7.800164173,2180,1,full_before_split,split_separate
ppr,0.8615401648,6.394917038,8.077841551,836,1,full_before_split,split_separate
ppr,0.8611925528,6.208347889,7.793548094,135,1,full_before_split,split_separate
ppr,0.8609340206,5.983993478,7.977921538,299,1,full_before_split,split_separate
ppr,0.8607910021,6.02649963,7.877829761,298,1,full_before_split,split_separate
ppr,0.8607888887,6.020580153,7.8758019,3986,1,full_before_split,split_separate
ppr,0.8607842797,6.016381113,7.845463399,887,1,full_before_split,split_separate
ppr,0.8604243986,6.106834888,7.822345441,1684,1,full_before_split,split_separate
ppr,0.8602760296,6.405451878,8.072541862,3462,1,full_before_split,split_separate
ppr,0.8602363568,6.08720367,7.704186906,3877,1,full_before_split,split_separate
ppr,0.860041088,5.879049584,7.715210479,3617,1,full_before_split,split_separate
ppr,0.8599822152,6.032632118,8.01099089,3387,1,full_before_split,split_separate
ppr,0.8599405797,5.921684915,7.724919783,1802,1,full_before_split,split_separate
ppr,0.8598529228,6.244178951,8.040759076,1803,1,full_before_split,split_separate
ppr,0.8595979425,6.544458507,8.092949157,2874,1,full_before_split,split_separate
ppr,0.859557801,6.065080429,7.771890663,501,1,full_before_split,split_separate
ppr,0.8595075168,6.043679356,7.825628475,354,1,full_before_split,split_separate
ppr,0.8594590133,6.014988444,7.991852529,3384,1,full_before_split,split_separate
ppr,0.8590709613,5.879686283,7.828843327,2274,1,full_before_split,split_separate
ppr,0.8588351078,6.138236433,8.009501629,2300,1,full_before_split,split_separate
ppr,0.8587204314,5.951405828,7.852576935,3727,1,full_before_split,split_separate
ppr,0.8586566225,6.721970039,8.266571726,1843,1,full_before_split,split_separate
ppr,0.8585064255,5.865554015,7.823062034,2415,1,full_before_split,split_separate
ppr,0.8584720674,6.276292423,8.181323505,1713,1,full_before_split,split_separate
ppr,0.8584281231,6.192601251,7.918637725,1439,1,full_before_split,split_separate
ppr,0.8583513738,6.213901532,8.066859733,2934,1,full_before_split,split_separate
ppr,0.8580684937,6.289503605,8.142449036,1763,1,full_before_split,split_separate
ppr,0.858034194,5.988329291,7.750806535,726,1,full_before_split,split_separate
ppr,0.8580299342,6.490259951,8.350528761,609,1,full_before_split,split_separate
ppr,0.8579397843,6.505463968,8.189244169,2724,1,full_before_split,split_separate
ppr,0.8579010391,6.075818494,7.995866027,2849,1,full_before_split,split_separate
ppr,0.8578344736,5.832295477,7.564867,1888,1,full_before_split,split_separate
ppr,0.8577951661,6.131694018,8.042673165,950,1,full_before_split,split_separate
ppr,0.8577149476,6.244193765,8.009724103,2673,1,full_before_split,split_separate
ppr,0.8576187562,5.845174091,7.738783147,3888,1,full_before_split,split_separate
ppr,0.8574264417,6.149358085,8.024633569,3130,1,full_before_split,split_separate
ppr,0.857318334,6.100387052,8.069115134,2890,1,full_before_split,split_separate
ppr,0.8571916139,6.352007658,8.123931571,902,1,full_before_split,split_separate
ppr,0.8570923853,6.499089384,8.317381838,3034,1,full_before_split,split_separate
ppr,0.8569777649,6.292050795,8.103709416,3805,1,full_before_split,split_separate
ppr,0.8568666883,6.174902,7.86316673,3026,1,full_before_split,split_separate
ppr,0.8568458985,6.517858221,8.306380567,268,1,full_before_split,split_separate
ppr,0.8567611213,6.295542221,8.122005196,2693,1,full_before_split,split_separate
ppr,0.8567474885,5.818947461,7.932382274,2895,1,full_before_split,split_separate
ppr,0.8567264571,6.437788633,8.062424542,1504,1,full_before_split,split_separate
ppr,0.8567143349,6.217037741,8.01256609,3730,1,full_before_split,split_separate
ppr,0.856372848,5.978565747,7.967323851,1151,1,full_before_split,split_separate
ppr,0.8562721994,6.329394039,8.215670441,2205,1,full_before_split,split_separate
ppr,0.8559949113,6.124937276,8.361571624,1259,1,full_before_split,split_separate
ppr,0.8558954197,6.128169287,7.845745779,1574,1,full_before_split,split_separate
ppr,0.8558789697,5.906310932,7.832155288,2954,1,full_before_split,split_separate
ppr,0.8558438826,6.102748186,7.944810344,875,1,full_before_split,split_separate
ppr,0.8551532732,6.029008772,7.992122753,1994,1,full_before_split,split_separate
ppr,0.8550735205,6.31800431,8.195005658,489,1,full_before_split,split_separate
ppr,0.855014564,6.272976505,8.051699383,1636,1,full_before_split,split_separate
ppr,0.8550088053,6.495380064,8.216174095,347,1,full_before_split,split_separate
ppr,0.8549358746,6.454543295,8.325033346,3367,1,full_before_split,split_separate
ppr,0.8549077779,6.119186953,7.97345351,134,1,full_before_split,split_separate
ppr,0.8548711465,6.008790492,8.009103067,1208,1,full_before_split,split_separate
ppr,0.8547628695,6.348002383,8.281682333,1923,1,full_before_split,split_separate
ppr,0.8547036507,6.251758752,8.377662202,2731,1,full_before_split,split_separate
ppr,0.8544319486,6.268958655,7.9708462,2678,1,full_before_split,split_separate
ppr,0.8543427829,6.746303184,8.282272598,1726,1,full_before_split,split_separate
ppr,0.8543360572,6.432400829,8.17745753,678,1,full_before_split,split_separate
ppr,0.8541864957,6.121510497,8.122375217,3123,1,full_before_split,split_separate
ppr,0.8540391468,6.118783549,8.016655388,1014,1,full_before_split,split_separate
ppr,0.8538604861,6.350368561,8.403784165,1773,1,full_before_split,split_separate
ppr,0.8538538253,6.175813498,8.138674686,3112,1,full_before_split,split_separate
ppr,0.8538248899,6.351571816,8.210343243,1935,1,full_before_split,split_separate
ppr,0.8537067765,6.119867469,7.862553202,2215,1,full_before_split,split_separate
ppr,0.8536620593,6.262907362,8.103507924,2257,1,full_before_split,split_separate
ppr,0.853412166,6.382257523,8.333782541,1012,1,full_before_split,split_separate
ppr,0.8532637742,5.931200389,7.7832753,3865,1,full_before_split,split_separate
ppr,0.8529906628,6.36884785,8.191522831,3535,1,full_before_split,split_separate
ppr,0.852957482,6.121252902,7.798204178,556,1,full_before_split,split_separate
ppr,0.8528916942,6.454868385,8.106431783,1312,1,full_before_split,split_separate
ppr,0.8525760444,6.386299526,8.35436754,1246,1,full_before_split,split_separate
ppr,0.852436037,6.27674306,8.23859709,1753,1,full_before_split,split_separate
ppr,0.8524301545,6.260953663,8.088075793,1374,1,full_before_split,split_separate
ppr,0.8523724413,6.446510906,8.065872608,3680,1,full_before_split,split_separate
ppr,0.8523033865,6.304972775,8.093893352,825,1,full_before_split,split_separate
ppr,0.8522860353,5.974812568,8.074901183,2552,1,full_before_split,split_separate
ppr,0.852277189,5.957305128,8.132430812,3496,1,full_before_split,split_separate
ppr,0.8522347629,6.120637519,8.134403937,3601,1,full_before_split,split_separate
ppr,0.8522268374,6.021152255,7.853112724,3286,1,full_before_split,split_separate
ppr,0.8522025159,6.243010872,7.844347116,3325,1,full_before_split,split_separate
ppr,0.8521774818,6.08959484,8.32314529,3032,1,full_before_split,split_separate
ppr,0.8521674748,6.060158623,8.104459424,1686,1,full_before_split,split_separate
ppr,0.8521300662,6.258065214,8.106238563,2836,1,full_before_split,split_separate
ppr,0.8521000844,6.377488163,8.137299182,2416,1,full_before_split,split_separate
ppr,0.8520233771,6.308198183,8.433661287,1556,1,full_before_split,split_separate
ppr,0.8519670459,6.196435585,8.10241392,2278,1,full_before_split,split_separate
ppr,0.8517860334,6.133536941,7.955436651,2582,1,full_before_split,split_separate
ppr,0.8517589555,6.332099003,7.959305143,2486,1,full_before_split,split_separate
ppr,0.851741254,6.181594666,7.963214253,550,1,full_before_split,split_separate
ppr,0.8516676258,6.377266036,8.231515729,1026,1,full_before_split,split_separate
ppr,0.8516124679,6.031757447,7.720394378,2399,1,full_before_split,split_separate
ppr,0.851405222,6.651548756,8.247096643,1377,1,full_before_split,split_separate
ppr,0.8513572996,6.266016241,7.923589813,3598,1,full_before_split,split_separate
ppr,0.8512001111,6.342580203,8.074708798,872,1,full_before_split,split_separate
ppr,0.8511691732,6.252181466,8.120957729,2092,1,full_before_split,split_separate
ppr,0.8511166784,6.170106545,8.42563774,3644,1,full_before_split,split_separate
ppr,0.8510339345,6.134265934,8.174433971,464,1,full_before_split,split_separate
ppr,0.851024561,6.007067434,7.953330518,2173,1,full_before_split,split_separate
ppr,0.8508591856,6.230212906,8.118264421,1344,1,full_before_split,split_separate
ppr,0.8508582522,6.24673404,8.172246508,681,1,full_before_split,split_separate
ppr,0.8507796865,6.162782722,7.980492841,1592,1,full_before_split,split_separate
ppr,0.850722729,6.295504702,8.069087294,2906,1,full_before_split,split_separate
ppr,0.850696111,6.47199396,8.196101343,1231,1,full_before_split,split_separate
ppr,0.8506763064,6.276629526,8.219117922,746,1,full_before_split,split_separate
ppr,0.850500137,6.19346445,8.289608229,1122,1,full_before_split,split_separate
ppr,0.8504802551,6.299732769,8.067463286,1725,1,full_before_split,split_separate
ppr,0.8504433251,6.347040613,8.147316043,3043,1,full_before_split,split_separate
ppr,0.8503682283,5.80739236,8.027016715,3718,1,full_before_split,split_separate
ppr,0.8503634383,6.39182493,8.061746689,848,1,full_before_split,split_separate
ppr,0.8503319064,6.415775351,8.143284185,1792,1,full_before_split,split_separate
ppr,0.8502326812,6.619603141,8.457516692,2771,1,full_before_split,split_separate
ppr,0.8502322503,6.207660499,7.97207426,340,1,full_before_split,split_separate
ppr,0.850220746,6.44180111,8.071713886,1699,1,full_before_split,split_separate
ppr,0.8501148368,6.461828705,8.149599752,2383,1,full_before_split,split_separate
ppr,0.8500892166,5.951010033,8.046736072,1362,1,full_before_split,split_separate
ppr,0.8500388636,6.185688277,8.004200558,2547,1,full_before_split,split_separate
ppr,0.8500334059,6.632508441,8.314833818,1163,1,full_before_split,split_separate
ppr,0.8500085126,6.371766104,8.323199158,2768,1,full_before_split,split_separate
ppr,0.8499436123,6.296771457,7.962767825,3588,1,full_before_split,split_separate
ppr,0.8499086842,6.298052479,8.303538814,1851,1,full_before_split,split_separate
ppr,0.8498741875,6.454493771,8.171533404,1172,1,full_before_split,split_separate
ppr,0.8496232757,6.716097273,8.406489685,2014,1,full_before_split,split_separate
ppr,0.8495928864,6.491539743,8.356820697,2303,1,full_before_split,split_separate
ppr,0.8495516116,6.648874474,8.254190783,1958,1,full_before_split,split_separate
ppr,0.8495147707,6.109899496,7.846502954,1969,1,full_before_split,split_separate
ppr,0.8494644142,6.37980676,8.319619996,573,1,full_before_split,split_separate
ppr,0.8494114585,6.543826484,8.388844461,3424,1,full_before_split,split_separate
ppr,0.8494112083,6.208568888,8.481930742,3799,1,full_before_split,split_separate
ppr,0.8493596931,6.246908706,8.200179805,1932,1,full_before_split,split_separate
ppr,0.849326297,6.416165807,8.26919188,865,1,full_before_split,split_separate
ppr,0.849326268,6.579081342,8.281456472,3129,1,full_before_split,split_separate
ppr,0.8492306632,6.066219784,8.082041428,3597,1,full_before_split,split_separate
ppr,0.8491643854,6.175992594,8.060272446,1221,1,full_before_split,split_separate
ppr,0.8490293565,6.126396883,7.936585945,425,1,full_before_split,split_separate
ppr,0.8489983665,6.049581912,8.269868369,1503,1,full_before_split,split_separate
ppr,0.8489915901,6.723447625,8.358184544,1298,1,full_before_split,split_separate
ppr,0.8489043718,6.134986255,8.12469642,2987,1,full_before_split,split_separate
ppr,0.8488916692,6.451283445,8.386631513,2778,1,full_before_split,split_separate
ppr,0.8485748917,6.060322821,8.204422319,2429,1,full_before_split,split_separate
ppr,0.8484199986,6.182878534,8.276219442,2093,1,full_before_split,split_separate
ppr,0.848416027,6.355814045,8.108972997,3521,1,full_before_split,split_separate
ppr,0.8483197934,6.267892292,8.251324674,2219,1,full_before_split,split_separate
ppr,0.8483075482,6.634394932,8.337172053,1563,1,full_before_split,split_separate
ppr,0.8482957554,6.506873647,8.331552265,263,1,full_before_split,split_separate
ppr,0.8481720162,6.302731676,8.207821863,452,1,full_before_split,split_separate
ppr,0.8481114588,6.533186034,8.142337394,15,1,full_before_split,split_separate
ppr,0.8480839406,6.569878108,8.184449688,2317,1,full_before_split,split_separate
ppr,0.8480007563,6.568657319,8.148254278,913,1,full_before_split,split_separate
ppr,0.8479228343,6.257238489,8.254362663,3355,1,full_before_split,split_separate
ppr,0.8478150796,6.237573212,8.594784552,605,1,full_before_split,split_separate
ppr,0.84779905,6.272601722,8.474400561,398,1,full_before_split,split_separate
ppr,0.847756066,6.307287915,8.036179616,1594,1,full_before_split,split_separate
ppr,0.8477322281,6.511510548,8.116790024,3364,1,full_before_split,split_separate
ppr,0.8475809587,6.199237858,7.990004511,2059,1,full_before_split,split_separate
ppr,0.8475781487,6.006561995,8.051851368,3873,1,full_before_split,split_separate
ppr,0.8475651862,6.318238445,8.376870744,1323,1,full_before_split,split_separate
ppr,0.8475618569,6.052386576,8.151283287,2782,1,full_before_split,split_separate
ppr,0.8475247739,6.387737644,8.297158757,1387,1,full_before_split,split_separate
ppr,0.8472541895,6.103517192,8.082137677,2339,1,full_before_split,split_separate
ppr,0.8472189467,6.253686307,8.307531581,190,1,full_before_split,split_separate
ppr,0.8472151235,6.600610899,8.626547445,1059,1,full_before_split,split_separate
ppr,0.8471985174,6.447592221,8.306663299,1687,1,full_before_split,split_separate
ppr,0.8471271807,6.039133038,8.083530254,2740,1,full_before_split,split_separate
ppr,0.8471260951,6.465784028,8.300588175,3047,1,full_before_split,split_separate
ppr,0.8470338154,6.422114254,8.239302379,947,1,full_before_split,split_separate
ppr,0.8470066151,6.515533491,8.455340731,279,1,full_before_split,split_separate
ppr,0.8469034408,6.545834886,8.367831101,315,1,full_before_split,split_separate
ppr,0.8468805803,6.194946698,8.19473162,2566,1,full_before_split,split_separate
ppr,0.8467947594,6.195901264,8.296578987,804,1,full_before_split,split_separate
ppr,0.8467580607,6.352107811,8.283182297,1731,1,full_before_split,split_separate
ppr,0.8467355807,6.301842438,8.286181922,3717,1,full_before_split,split_separate
ppr,0.8467009681,6.279527057,8.51070305,2790,1,full_before_split,split_separate
ppr,0.8466142278,5.999625705,7.992858585,374,1,full_before_split,split_separate
ppr,0.8466022536,6.551111654,8.434662997,2427,1,full_before_split,split_separate
ppr,0.8465986869,5.942474614,8.094193772,853,1,full_before_split,split_separate
ppr,0.8465031795,6.869559152,8.467489694,1495,1,full_before_split,split_separate
ppr,0.8464286448,6.435111349,8.306555777,3401,1,full_before_split,split_separate
ppr,0.8463269217,6.345734479,8.147946434,700,1,full_before_split,split_separate
ppr,0.8463119674,6.043212275,8.150847093,1704,1,full_before_split,split_separate
ppr,0.846190611,6.05949321,8.186280889,2413,1,full_before_split,split_separate
ppr,0.8460724753,6.455650214,8.437872976,3290,1,full_before_split,split_separate
ppr,0.84603088,6.316673671,8.234731592,351,1,full_before_split,split_separate
ppr,0.8459042072,6.797538831,8.557315659,1633,1,full_before_split,split_separate
ppr,0.8457791305,6.051763586,8.138869769,3156,1,full_before_split,split_separate
ppr,0.8456647804,6.1858412,8.554080558,3802,1,full_before_split,split_separate
ppr,0.8454949154,6.054304785,8.402687996,432,1,full_before_split,split_separate
ppr,0.8453126969,6.35984891,8.186867378,2176,1,full_before_split,split_separate
ppr,0.8451772283,6.203138097,8.346091601,2868,1,full_before_split,split_separate
ppr,0.8451488864,5.616522072,7.823638775,2777,1,full_before_split,split_separate
ppr,0.8451221773,6.273627105,8.251176244,2679,1,full_before_split,split_separate
ppr,0.8449949271,6.273165433,8.440924885,3551,1,full_before_split,split_separate
ppr,0.844919372,6.485706281,8.110981951,280,1,full_before_split,split_separate
ppr,0.8449175678,6.704421805,8.534771214,917,1,full_before_split,split_separate
ppr,0.8448309857,6.316847898,8.201053818,2388,1,full_before_split,split_separate
ppr,0.8447508954,6.310925078,8.167974794,2843,1,full_before_split,split_separate
ppr,0.8447424936,6.195918668,8.222351588,3057,1,full_before_split,split_separate
ppr,0.8447257412,5.963773739,8.299376436,572,1,full_before_split,split_separate
ppr,0.8447219451,6.556232006,8.463109691,2262,1,full_before_split,split_separate
ppr,0.8446830965,6.245344301,8.329700144,306,1,full_before_split,split_separate
ppr,0.8445651968,6.351338826,8.268164412,3754,1,full_before_split,split_separate
ppr,0.844502059,6.267551227,8.471978584,1039,1,full_before_split,split_separate
ppr,0.8444698631,6.286040821,8.188690354,861,1,full_before_split,split_separate
ppr,0.8444643794,6.30191832,8.268924652,1754,1,full_before_split,split_separate
ppr,0.8444155532,6.120876808,8.095720217,1293,1,full_before_split,split_separate
ppr,0.8443389469,6.173227256,8.289878527,585,1,full_before_split,split_separate
ppr,0.8443211853,6.429450005,8.333045224,1238,1,full_before_split,split_separate
ppr,0.8442698486,6.395766593,8.347695857,1333,1,full_before_split,split_separate
ppr,0.8441780663,6.354562164,8.193807361,1396,1,full_before_split,split_separate
ppr,0.8441617652,6.157442496,8.227744937,2035,1,full_before_split,split_separate
ppr,0.8441381521,6.630208648,8.481288109,1176,1,full_before_split,split_separate
ppr,0.8441290035,6.213051204,8.218721167,3493,1,full_before_split,split_separate
ppr,0.8440672668,6.199204872,8.159487142,3185,1,full_before_split,split_separate
ppr,0.8440669032,6.379655231,8.352362485,2172,1,full_before_split,split_separate
ppr,0.8440354681,6.55900191,8.513882639,3245,1,full_before_split,split_separate
ppr,0.8440344163,6.322395435,8.204846649,3490,1,full_before_split,split_separate
ppr,0.8439908179,6.024068525,8.199363395,655,1,full_before_split,split_separate
ppr,0.8439899928,6.286183164,7.932104897,3378,1,full_before_split,split_separate
ppr,0.8439556443,6.834702672,8.672963365,330,1,full_before_split,split_separate
ppr,0.843900685,6.549250295,8.303989824,516,1,full_before_split,split_separate
ppr,0.8436612507,6.334966063,8.398864383,2236,1,full_before_split,split_separate
ppr,0.843630731,6.386407152,8.271839876,2914,1,full_before_split,split_separate
ppr,0.8436260784,6.164237227,8.241464507,2985,1,full_before_split,split_separate
ppr,0.8436123287,6.06443169,8.016839172,399,1,full_before_split,split_separate
ppr,0.843565019,6.410473741,8.304337989,2720,1,full_before_split,split_separate
ppr,0.8435267996,5.854469055,8.126413985,715,1,full_before_split,split_separate
ppr,0.8434806391,6.417663678,8.295979436,254,1,full_before_split,split_separate
ppr,0.8433920533,6.419061607,8.100299049,2245,1,full_before_split,split_separate
ppr,0.8433160273,6.63271678,8.533875854,384,1,full_before_split,split_separate
ppr,0.8433037501,6.585470389,8.515178781,3039,1,full_before_split,split_separate
ppr,0.8432791729,6.510135441,8.671139945,2902,1,full_before_split,split_separate
ppr,0.8432740386,6.3099019,8.26879905,2605,1,full_before_split,split_separate
ppr,0.8432326734,6.128424074,8.431297561,1242,1,full_before_split,split_separate
ppr,0.8432325512,6.137941603,8.177027487,1143,1,full_before_split,split_separate
ppr,0.8431105072,6.427576765,8.282150409,3630,1,full_before_split,split_separate
ppr,0.8430574904,6.563000201,8.532278831,1184,1,full_before_split,split_separate
ppr,0.8430562442,6.15361237,8.210636066,1783,1,full_before_split,split_separate
ppr,0.8430517445,6.209037319,8.046477575,1108,1,full_before_split,split_separate
ppr,0.8430075311,6.251595203,8.202848507,934,1,full_before_split,split_separate
ppr,0.8429900351,6.2118022,8.258834526,3868,1,full_before_split,split_separate
ppr,0.8429854799,6.363571529,8.302484524,1930,1,full_before_split,split_separate
ppr,0.8429302391,6.549243841,8.475876161,2354,1,full_before_split,split_separate
ppr,0.8428415062,6.480818956,8.273895882,1579,1,full_before_split,split_separate
ppr,0.8427825169,6.404679419,8.415691065,2490,1,full_before_split,split_separate
ppr,0.8427031122,6.461298667,8.428914759,2805,1,full_before_split,split_separate
ppr,0.8426904425,6.372099772,8.470939604,766,1,full_before_split,split_separate
ppr,0.8426200234,6.396625676,8.394744899,3031,1,full_before_split,split_separate
ppr,0.8425297865,6.423602409,8.442589249,3610,1,full_before_split,split_separate
ppr,0.8424838498,6.545713985,8.478566817,1010,1,full_before_split,split_separate
ppr,0.8424685916,6.142521951,8.542017255,3375,1,full_before_split,split_separate
ppr,0.8424395912,6.654097989,8.348751752,777,1,full_before_split,split_separate
ppr,0.8424377588,6.297594734,8.22783197,3613,1,full_before_split,split_separate
ppr,0.8424210982,6.519785628,8.558797764,2109,1,full_before_split,split_separate
ppr,0.8424196914,6.320783648,8.30517124,3510,1,full_before_split,split_separate
ppr,0.8423800675,6.541006287,8.423819202,2675,1,full_before_split,split_separate
ppr,0.8423033089,6.320714488,8.708969324,3739,1,full_before_split,split_separate
ppr,0.8422615053,6.167054855,8.122493693,1239,1,full_before_split,split_separate
ppr,0.8422563835,6.266088689,8.232703714,2120,1,full_before_split,split_separate
ppr,0.8421606658,6.543375462,8.768488624,2909,1,full_before_split,split_separate
ppr,0.8420781597,6.426162768,8.232371919,1644,1,full_before_split,split_separate
ppr,0.842063186,6.147900584,8.297486481,3094,1,full_before_split,split_separate
ppr,0.8420622571,6.43031343,8.452209472,1007,1,full_before_split,split_separate
ppr,0.8420176961,6.428610996,8.266651584,3237,1,full_before_split,split_separate
ppr,0.8420119569,6.602640473,8.643370152,2404,1,full_before_split,split_separate
ppr,0.841976903,6.214343664,8.234774553,1993,1,full_before_split,split_separate
ppr,0.8418189913,6.098491369,8.269707059,389,1,full_before_split,split_separate
ppr,0.8417445913,6.69365366,8.572252007,3335,1,full_before_split,split_separate
ppr,0.8417280793,6.173445349,8.27737805,2440,1,full_before_split,split_separate
ppr,0.841693719,5.793887622,8.251299537,3848,1,full_before_split,split_separate
ppr,0.8416085289,6.28410111,8.323602394,1035,1,full_before_split,split_separate
ppr,0.8415838679,6.412687681,8.472819223,3646,1,full_before_split,split_separate
ppr,0.8415727789,6.480617586,8.382143075,1762,1,full_before_split,split_separate
ppr,0.8415447464,6.675722589,8.683361924,3369,1,full_before_split,split_separate
ppr,0.8415359981,6.29974508,8.396086518,140,1,full_before_split,split_separate
ppr,0.841508206,6.448920475,8.355469586,228,1,full_before_split,split_separate
ppr,0.8414530469,6.449155611,8.478547524,88,1,full_before_split,split_separate
ppr,0.8414278301,6.398727325,8.002369278,1113,1,full_before_split,split_separate
ppr,0.8414080397,6.357503278,8.452851334,1511,1,full_before_split,split_separate
ppr,0.8413357539,6.2949748,8.35133582,3636,1,full_before_split,split_separate
ppr,0.8412003706,6.378817757,8.523178291,1867,1,full_before_split,split_separate
ppr,0.8411586237,6.438174361,8.3141787,3331,1,full_before_split,split_separate
ppr,0.8411323357,6.535998624,8.345633921,1073,1,full_before_split,split_separate
ppr,0.8411321575,6.781545071,8.78362279,1552,1,full_before_split,split_separate
ppr,0.8410909445,6.709880515,8.676975167,685,1,full_before_split,split_separate
ppr,0.8410838599,6.477545878,8.362802674,131,1,full_before_split,split_separate
ppr,0.8410679283,6.452232617,8.538233504,3218,1,full_before_split,split_separate
ppr,0.8410620968,6.552634224,8.497682223,2153,1,full_before_split,split_separate
ppr,0.8410605996,6.737602946,8.79797839,2461,1,full_before_split,split_separate
ppr,0.8410118193,6.426854181,8.103043603,2508,1,full_before_split,split_separate
ppr,0.8409713162,6.160499969,8.460289125,3554,1,full_before_split,split_separate
ppr,0.8409711772,6.517591256,8.229088439,128,1,full_before_split,split_separate
ppr,0.8409434818,6.313230413,8.258313256,2037,1,full_before_split,split_separate
ppr,0.8409408962,6.344433367,8.421007943,1602,1,full_before_split,split_separate
ppr,0.8408781131,6.770427884,8.408912848,413,1,full_before_split,split_separate
ppr,0.8408188173,6.068751079,8.404838262,3117,1,full_before_split,split_separate
ppr,0.8407887835,6.332911162,8.480006975,1979,1,full_before_split,split_separate
ppr,0.840788173,6.820489427,8.365583555,1527,1,full_before_split,split_separate
ppr,0.8407373443,6.388110957,8.223522911,2565,1,full_before_split,split_separate
ppr,0.8406844395,6.650492484,8.587752644,3183,1,full_before_split,split_separate
ppr,0.8406402301,6.570683166,8.468086161,3157,1,full_before_split,split_separate
ppr,0.840628147,6.592959139,8.456250491,1074,1,full_before_split,split_separate
ppr,0.8406144949,6.253620269,8.25772792,2748,1,full_before_split,split_separate
ppr,0.8405954445,6.369920627,8.524674728,3124,1,full_before_split,split_separate
ppr,0.840579818,6.365099456,8.393145339,1314,1,full_before_split,split_separate
ppr,0.8405610705,6.427591291,8.356836446,1741,1,full_before_split,split_separate
ppr,0.8405467961,6.400842697,8.271487795,3149,1,full_before_split,split_separate
