Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
3017,1,gamboost,0.7634155548,7.797147727,,,,,,,,,,
2927,1,gamboost,0.7634168545,7.503812216,,,,,,,,,,
3433,1,gamboost,0.7635312031,7.389848722,,,,,,,,,,
1393,1,gamboost,0.7635684502,7.765911083,,,,,,,,,,
3828,1,gamboost,0.7636697574,7.848779858,,,,,,,,,,
1435,1,gamboost,0.7636864917,7.755468023,,,,,,,,,,
3232,1,gamboost,0.7637004224,7.781721405,,,,,,,,,,
612,1,gamboost,0.7637456275,7.307077429,,,,,,,,,,
2844,1,gamboost,0.7637501817,8.156071334,,,,,,,,,,
3205,1,gamboost,0.76382322,7.764792356,,,,,,,,,,
3074,1,gamboost,0.7638517716,7.710856138,,,,,,,,,,
3270,1,gamboost,0.7638562755,7.390012706,,,,,,,,,,
1527,1,gamboost,0.7639092807,7.639263243,,,,,,,,,,
3054,1,gamboost,0.7639126654,7.43366846,,,,,,,,,,
2616,1,gamboost,0.7641223397,7.568495946,,,,,,,,,,
3596,1,gamboost,0.7641472038,7.221110087,,,,,,,,,,
82,1,gamboost,0.764171639,7.767344033,,,,,,,,,,
2458,1,gamboost,0.7642287197,7.710024329,,,,,,,,,,
2463,1,gamboost,0.7642368975,7.48498981,,,,,,,,,,
1246,1,gamboost,0.7642890798,7.7362893,,,,,,,,,,
1782,1,gamboost,0.7643918815,7.532462379,,,,,,,,,,
1284,1,gamboost,0.7644886796,7.533692917,,,,,,,,,,
3891,1,gamboost,0.7644887627,7.289565867,,,,,,,,,,
2602,1,gamboost,0.7646673503,7.664545883,,,,,,,,,,
14,1,gamboost,0.7647308896,7.607849928,,,,,,,,,,
302,1,gamboost,0.7648357943,7.798921029,,,,,,,,,,
598,1,gamboost,0.7648622711,7.436055712,,,,,,,,,,
1466,1,gamboost,0.7648853634,7.204612798,,,,,,,,,,
3451,1,gamboost,0.7650431048,7.14861042,,,,,,,,,,
582,1,gamboost,0.7650728361,7.483843566,,,,,,,,,,
2072,1,gamboost,0.7650782098,7.799696039,,,,,,,,,,
3708,1,gamboost,0.765109679,7.57603644,,,,,,,,,,
2600,1,gamboost,0.7651243641,7.263136834,,,,,,,,,,
1612,1,gamboost,0.7651331654,7.380256076,,,,,,,,,,
672,1,gamboost,0.7651669105,8.075068993,,,,,,,,,,
2632,1,gamboost,0.7652475555,7.778571091,,,,,,,,,,
1276,1,gamboost,0.7654994775,7.667967052,,,,,,,,,,
255,1,gamboost,0.7657074394,7.708876841,,,,,,,,,,
770,1,gamboost,0.7657143272,7.529306339,,,,,,,,,,
1300,1,gamboost,0.765792904,7.810202886,,,,,,,,,,
1994,1,gamboost,0.7658955705,7.614192875,,,,,,,,,,
3082,1,gamboost,0.7662008192,7.371448546,,,,,,,,,,
2206,1,gamboost,0.7662145932,7.280385603,,,,,,,,,,
3209,1,gamboost,0.7663189285,7.216218531,,,,,,,,,,
2555,1,gamboost,0.7663352139,7.969820561,,,,,,,,,,
1258,1,gamboost,0.7663707003,7.911191166,,,,,,,,,,
765,1,gamboost,0.7663960963,7.294255965,,,,,,,,,,
3198,1,gamboost,0.7664225996,7.540479154,,,,,,,,,,
509,1,gamboost,0.7664618739,7.786509337,,,,,,,,,,
2173,1,gamboost,0.7665033715,7.691337531,,,,,,,,,,
1570,1,gamboost,0.7665094399,7.857618357,,,,,,,,,,
3703,1,gamboost,0.7668591922,7.765121417,,,,,,,,,,
325,1,gamboost,0.7668764119,7.645904125,,,,,,,,,,
994,1,gamboost,0.7668877459,7.673692141,,,,,,,,,,
431,1,gamboost,0.7673891923,7.763494983,,,,,,,,,,
706,1,gamboost,0.7674020653,7.536770906,,,,,,,,,,
2257,1,gamboost,0.7677827278,7.691202501,,,,,,,,,,
892,1,gamboost,0.7677871458,7.26554625,,,,,,,,,,
216,1,gamboost,0.7678612755,7.872987603,,,,,,,,,,
2389,1,gamboost,0.7679315907,7.404027717,,,,,,,,,,
1203,1,gamboost,0.7680082429,7.62775058,,,,,,,,,,
2691,1,gamboost,0.7680514089,7.350296411,,,,,,,,,,
2339,1,gamboost,0.7681117372,7.381306213,,,,,,,,,,
1501,1,gamboost,0.7681481411,7.553171064,,,,,,,,,,
2860,1,gamboost,0.7682806418,7.65143011,,,,,,,,,,
560,1,gamboost,0.7684665937,7.505916702,,,,,,,,,,
700,1,gamboost,0.7687193193,7.836391587,,,,,,,,,,
403,1,gamboost,0.7687362517,7.563908152,,,,,,,,,,
1672,1,gamboost,0.7687749273,7.775609067,,,,,,,,,,
1597,1,gamboost,0.7689445878,8.201469444,,,,,,,,,,
2726,1,gamboost,0.7690335256,7.553177018,,,,,,,,,,
217,1,gamboost,0.7691818527,7.650943492,,,,,,,,,,
2801,1,gamboost,0.7692703025,7.512995286,,,,,,,,,,
2005,1,gamboost,0.7693192598,7.314851146,,,,,,,,,,
1430,1,gamboost,0.7694047925,7.70430959,,,,,,,,,,
3462,1,gamboost,0.7695050583,7.379918063,,,,,,,,,,
3781,1,gamboost,0.7696370833,7.582535568,,,,,,,,,,
2800,1,gamboost,0.7697823931,7.354409923,,,,,,,,,,
3251,1,gamboost,0.769843177,7.521106404,,,,,,,,,,
3529,1,gamboost,0.7703966115,7.811593883,,,,,,,,,,
2901,1,gamboost,0.7704820405,7.527223353,,,,,,,,,,
2307,1,gamboost,0.7705759829,7.313652857,,,,,,,,,,
1826,1,gamboost,0.7706656005,7.460970806,,,,,,,,,,
1624,1,gamboost,0.7706984753,7.343239623,,,,,,,,,,
986,1,gamboost,0.7707960287,7.71365166,,,,,,,,,,
130,1,gamboost,0.7708076272,7.192351914,,,,,,,,,,
1600,1,gamboost,0.7708968099,7.584019984,,,,,,,,,,
3822,1,gamboost,0.7709941717,7.565717782,,,,,,,,,,
1424,1,gamboost,0.7711704092,7.252733301,,,,,,,,,,
2361,1,gamboost,0.7712058549,7.678587257,,,,,,,,,,
358,1,gamboost,0.7712143003,7.338675645,,,,,,,,,,
443,1,gamboost,0.7712390109,7.239703955,,,,,,,,,,
856,1,gamboost,0.7712753674,7.664009188,,,,,,,,,,
2417,1,gamboost,0.7712945917,7.584173323,,,,,,,,,,
3363,1,gamboost,0.7713169611,7.637621972,,,,,,,,,,
2448,1,gamboost,0.7713349251,7.317023544,,,,,,,,,,
3922,1,gamboost,0.7714400024,7.622441639,,,,,,,,,,
3984,1,gamboost,0.7715427777,7.594520626,,,,,,,,,,
570,1,gamboost,0.771640182,7.390131712,,,,,,,,,,
2126,1,gamboost,0.7716824068,7.836602525,,,,,,,,,,
3773,1,gamboost,0.7717065847,7.411462652,,,,,,,,,,
3872,1,gamboost,0.7717932826,7.464704826,,,,,,,,,,
3287,1,gamboost,0.7719234557,7.352315606,,,,,,,,,,
3412,1,gamboost,0.7719660578,7.587908107,,,,,,,,,,
3731,1,gamboost,0.7719956946,7.429428588,,,,,,,,,,
84,1,gamboost,0.7719959495,7.589213099,,,,,,,,,,
565,1,gamboost,0.7719995327,7.572988209,,,,,,,,,,
343,1,gamboost,0.7720556576,7.754872215,,,,,,,,,,
134,1,gamboost,0.7722877761,7.262465541,,,,,,,,,,
2261,1,gamboost,0.7722980063,7.959672585,,,,,,,,,,
1777,1,gamboost,0.7723134759,7.544324629,,,,,,,,,,
623,1,gamboost,0.7726538994,7.357614176,,,,,,,,,,
1179,1,gamboost,0.772705608,8.120650016,,,,,,,,,,
2484,1,gamboost,0.7727769187,7.918095903,,,,,,,,,,
2561,1,gamboost,0.7728022367,7.516976071,,,,,,,,,,
76,1,gamboost,0.7729126931,7.501264246,,,,,,,,,,
1263,1,gamboost,0.7729168711,7.571725003,,,,,,,,,,
3709,1,gamboost,0.7729829698,7.38935794,,,,,,,,,,
2438,1,gamboost,0.7730621112,7.967161448,,,,,,,,,,
3983,1,gamboost,0.7731164487,7.498617831,,,,,,,,,,
2008,1,gamboost,0.77318804,7.502368073,,,,,,,,,,
2136,1,gamboost,0.7732035101,7.882345295,,,,,,,,,,
2264,1,gamboost,0.7732493473,7.336692968,,,,,,,,,,
641,1,gamboost,0.7732896302,6.997592359,,,,,,,,,,
95,1,gamboost,0.7733202701,7.621718643,,,,,,,,,,
3447,1,gamboost,0.7734947912,7.051195146,,,,,,,,,,
1425,1,gamboost,0.7735880466,7.782903263,,,,,,,,,,
1784,1,gamboost,0.7735993774,7.601457687,,,,,,,,,,
574,1,gamboost,0.7736487397,7.330084798,,,,,,,,,,
1808,1,gamboost,0.7737002766,7.741204932,,,,,,,,,,
2144,1,gamboost,0.7737519085,7.852606469,,,,,,,,,,
3496,1,gamboost,0.773821739,7.543438415,,,,,,,,,,
1912,1,gamboost,0.7739209311,7.931719304,,,,,,,,,,
3042,1,gamboost,0.7739221345,7.513489894,,,,,,,,,,
3313,1,gamboost,0.7739410813,7.597456587,,,,,,,,,,
3677,1,gamboost,0.7739930478,7.039201028,,,,,,,,,,
288,1,gamboost,0.7740168653,7.373880631,,,,,,,,,,
1781,1,gamboost,0.7740615779,7.37698922,,,,,,,,,,
3675,1,gamboost,0.7740670335,7.571893654,,,,,,,,,,
960,1,gamboost,0.7741318591,7.716956333,,,,,,,,,,
831,1,gamboost,0.7741506989,7.574522337,,,,,,,,,,
1877,1,gamboost,0.774224115,7.123905388,,,,,,,,,,
2755,1,gamboost,0.7742714447,7.411623935,,,,,,,,,,
2485,1,gamboost,0.7745034228,7.767201059,,,,,,,,,,
3228,1,gamboost,0.7745036445,7.317623419,,,,,,,,,,
778,1,gamboost,0.7745254115,7.229800547,,,,,,,,,,
2652,1,gamboost,0.7745845874,7.536883819,,,,,,,,,,
2401,1,gamboost,0.7746042731,7.316447044,,,,,,,,,,
660,1,gamboost,0.7746315182,7.866377912,,,,,,,,,,
88,1,gamboost,0.7746319025,7.625732383,,,,,,,,,,
1569,1,gamboost,0.7746883561,7.500618492,,,,,,,,,,
846,1,gamboost,0.7748183798,7.722297387,,,,,,,,,,
1711,1,gamboost,0.7748248841,7.286158302,,,,,,,,,,
2546,1,gamboost,0.7749864001,7.594089831,,,,,,,,,,
1891,1,gamboost,0.7751555195,7.162235538,,,,,,,,,,
424,1,gamboost,0.7751646634,7.619051407,,,,,,,,,,
952,1,gamboost,0.7751666091,7.533970856,,,,,,,,,,
2668,1,gamboost,0.7752570664,7.649748253,,,,,,,,,,
1773,1,gamboost,0.7752838609,7.519084277,,,,,,,,,,
1769,1,gamboost,0.7753604212,7.064258629,,,,,,,,,,
1591,1,gamboost,0.7754276647,7.627542634,,,,,,,,,,
607,1,gamboost,0.7754326531,7.497828584,,,,,,,,,,
2491,1,gamboost,0.7754881039,7.985769313,,,,,,,,,,
1613,1,gamboost,0.7754933565,8.023532506,,,,,,,,,,
2739,1,gamboost,0.7755370892,7.509813311,,,,,,,,,,
2923,1,gamboost,0.7756440952,7.545489723,,,,,,,,,,
2404,1,gamboost,0.7757358741,7.469993511,,,,,,,,,,
3756,1,gamboost,0.7757586968,7.783572569,,,,,,,,,,
1842,1,gamboost,0.7758759467,6.813373441,,,,,,,,,,
1406,1,gamboost,0.7759218743,7.462868837,,,,,,,,,,
687,1,gamboost,0.7759407367,7.688532381,,,,,,,,,,
473,1,gamboost,0.7760603266,7.165421204,,,,,,,,,,
3386,1,gamboost,0.7760619457,7.11934595,,,,,,,,,,
1929,1,gamboost,0.7761078191,7.733753721,,,,,,,,,,
1127,1,gamboost,0.7761128764,7.344691513,,,,,,,,,,
3196,1,gamboost,0.7761272003,7.412527229,,,,,,,,,,
1391,1,gamboost,0.776155983,7.025978433,,,,,,,,,,
3056,1,gamboost,0.7761646356,7.658971502,,,,,,,,,,
3437,1,gamboost,0.776184711,7.35409749,,,,,,,,,,
957,1,gamboost,0.7763819159,7.360159903,,,,,,,,,,
1549,1,gamboost,0.7766380133,7.574775017,,,,,,,,,,
1394,1,gamboost,0.7769083775,7.508827816,,,,,,,,,,
1316,1,gamboost,0.776941177,6.932679578,,,,,,,,,,
1762,1,gamboost,0.7769751016,7.691340744,,,,,,,,,,
3015,1,gamboost,0.7770560225,7.547624313,,,,,,,,,,
797,1,gamboost,0.7770805318,7.526522791,,,,,,,,,,
3341,1,gamboost,0.7772014403,7.260428242,,,,,,,,,,
2761,1,gamboost,0.7772313616,7.434524575,,,,,,,,,,
287,1,gamboost,0.7772874364,7.162712808,,,,,,,,,,
2290,1,gamboost,0.7772902615,7.492995642,,,,,,,,,,
3414,1,gamboost,0.7772921709,7.413636912,,,,,,,,,,
2663,1,gamboost,0.7772934675,7.132623983,,,,,,,,,,
2274,1,gamboost,0.7773115365,7.463878913,,,,,,,,,,
2673,1,gamboost,0.7773385977,7.280640736,,,,,,,,,,
2255,1,gamboost,0.777375477,7.421648089,,,,,,,,,,
3583,1,gamboost,0.7774004632,8.077469325,,,,,,,,,,
877,1,gamboost,0.7774202549,7.256797908,,,,,,,,,,
1639,1,gamboost,0.7774341919,7.661366997,,,,,,,,,,
2327,1,gamboost,0.7774854688,7.479848603,,,,,,,,,,
1113,1,gamboost,0.7775463392,7.373584776,,,,,,,,,,
2098,1,gamboost,0.7775483675,7.39828189,,,,,,,,,,
2532,1,gamboost,0.7776165815,7.402432624,,,,,,,,,,
646,1,gamboost,0.7776352701,7.170128279,,,,,,,,,,
3667,1,gamboost,0.7777361435,7.714941901,,,,,,,,,,
3092,1,gamboost,0.7777374061,7.599405755,,,,,,,,,,
1981,1,gamboost,0.7777571544,7.502443975,,,,,,,,,,
890,1,gamboost,0.7778043607,6.891025906,,,,,,,,,,
2049,1,gamboost,0.7778261614,7.194481424,,,,,,,,,,
184,1,gamboost,0.7778287914,7.291016744,,,,,,,,,,
922,1,gamboost,0.7778745433,7.364802934,,,,,,,,,,
1350,1,gamboost,0.7779276056,7.251330084,,,,,,,,,,
3241,1,gamboost,0.7779381554,7.597221561,,,,,,,,,,
3286,1,gamboost,0.7779574781,7.602502786,,,,,,,,,,
540,1,gamboost,0.7780008735,7.280665668,,,,,,,,,,
3962,1,gamboost,0.7780350533,7.378548254,,,,,,,,,,
2670,1,gamboost,0.7780369941,6.875008726,,,,,,,,,,
1286,1,gamboost,0.7781623881,7.508846099,,,,,,,,,,
3926,1,gamboost,0.778230082,7.111351103,,,,,,,,,,
707,1,gamboost,0.7783789301,7.516745939,,,,,,,,,,
3063,1,gamboost,0.7784014917,7.443133595,,,,,,,,,,
2024,1,gamboost,0.778450764,7.557500021,,,,,,,,,,
1798,1,gamboost,0.7785018694,7.441343983,,,,,,,,,,
3319,1,gamboost,0.7785198231,6.994121677,,,,,,,,,,
1265,1,gamboost,0.7785306996,7.414905472,,,,,,,,,,
2001,1,gamboost,0.7785653973,7.324131477,,,,,,,,,,
1176,1,gamboost,0.7786279627,7.328519108,,,,,,,,,,
2496,1,gamboost,0.7787194003,7.567060242,,,,,,,,,,
3990,1,gamboost,0.7787736454,7.497988843,,,,,,,,,,
224,1,gamboost,0.7787761519,7.691201854,,,,,,,,,,
3099,1,gamboost,0.7787836479,7.312873999,,,,,,,,,,
1544,1,gamboost,0.778803559,7.829369284,,,,,,,,,,
1757,1,gamboost,0.7788152882,7.455444723,,,,,,,,,,
1975,1,gamboost,0.7788190119,7.197509993,,,,,,,,,,
2153,1,gamboost,0.7788269462,7.542435824,,,,,,,,,,
1743,1,gamboost,0.7788578345,7.676839577,,,,,,,,,,
676,1,gamboost,0.7789640497,7.001743484,,,,,,,,,,
1503,1,gamboost,0.7789698474,7.002358851,,,,,,,,,,
2724,1,gamboost,0.7790226634,7.494572623,,,,,,,,,,
3998,1,gamboost,0.7791552698,7.2267093,,,,,,,,,,
949,1,gamboost,0.7792852103,7.562213162,,,,,,,,,,
3169,1,gamboost,0.7793674614,7.427674189,,,,,,,,,,
21,1,gamboost,0.7793915147,7.493546521,,,,,,,,,,
596,1,gamboost,0.7793961362,7.901272011,,,,,,,,,,
3400,1,gamboost,0.7793998908,7.481619845,,,,,,,,,,
2387,1,gamboost,0.7794433806,7.861595736,,,,,,,,,,
2760,1,gamboost,0.7794887066,7.365902215,,,,,,,,,,
861,1,gamboost,0.7795074362,7.81733096,,,,,,,,,,
2478,1,gamboost,0.7795250633,7.382402375,,,,,,,,,,
1483,1,gamboost,0.779542545,7.512007934,,,,,,,,,,
1381,1,gamboost,0.7795454232,7.323995389,,,,,,,,,,
2048,1,gamboost,0.7795493067,7.734287437,,,,,,,,,,
3459,1,gamboost,0.7795965788,7.718726552,,,,,,,,,,
3126,1,gamboost,0.7796782015,7.631535523,,,,,,,,,,
206,1,gamboost,0.7797297999,6.888753903,,,,,,,,,,
2118,1,gamboost,0.7797373264,7.486281648,,,,,,,,,,
2183,1,gamboost,0.7797379943,7.391263106,,,,,,,,,,
697,1,gamboost,0.7797401424,7.460670037,,,,,,,,,,
1943,1,gamboost,0.7797482371,7.265405622,,,,,,,,,,
3081,1,gamboost,0.7797950079,7.3678082,,,,,,,,,,
438,1,gamboost,0.7798410761,6.960473331,,,,,,,,,,
3467,1,gamboost,0.7798526811,6.94553821,,,,,,,,,,
1242,1,gamboost,0.7798559172,7.253514416,,,,,,,,,,
873,1,gamboost,0.7799267038,7.373888374,,,,,,,,,,
2239,1,gamboost,0.7799465364,7.132216031,,,,,,,,,,
3639,1,gamboost,0.7799469432,7.435298658,,,,,,,,,,
1963,1,gamboost,0.7799504277,7.440632909,,,,,,,,,,
3501,1,gamboost,0.7799583483,7.325644535,,,,,,,,,,
28,1,gamboost,0.7799725631,7.39801268,,,,,,,,,,
3194,1,gamboost,0.7800553638,7.327737356,,,,,,,,,,
1304,1,gamboost,0.7800659743,7.576841058,,,,,,,,,,
3211,1,gamboost,0.7800727529,7.553110871,,,,,,,,,,
350,1,gamboost,0.7801480427,7.281235954,,,,,,,,,,
793,1,gamboost,0.7801561381,7.596407423,,,,,,,,,,
1643,1,gamboost,0.7801570046,7.52218745,,,,,,,,,,
3744,1,gamboost,0.7801671194,7.165789122,,,,,,,,,,
3586,1,gamboost,0.780186832,7.520348469,,,,,,,,,,
1251,1,gamboost,0.7801886112,7.204074767,,,,,,,,,,
1761,1,gamboost,0.7801960241,7.718473584,,,,,,,,,,
245,1,gamboost,0.7802583875,7.198738379,,,,,,,,,,
1890,1,gamboost,0.7803356837,7.440871615,,,,,,,,,,
3482,1,gamboost,0.7803752456,7.194984758,,,,,,,,,,
475,1,gamboost,0.7804056558,7.263011393,,,,,,,,,,
1539,1,gamboost,0.780410219,7.729879244,,,,,,,,,,
1860,1,gamboost,0.7804186602,7.510953962,,,,,,,,,,
3571,1,gamboost,0.7805454538,7.33834599,,,,,,,,,,
3024,1,gamboost,0.7805594678,7.730797458,,,,,,,,,,
3915,1,gamboost,0.7806084934,7.664350568,,,,,,,,,,
3285,1,gamboost,0.7806137755,7.725763326,,,,,,,,,,
2768,1,gamboost,0.7806397736,7.46590406,,,,,,,,,,
3975,1,gamboost,0.7807113172,8.058917892,,,,,,,,,,
1227,1,gamboost,0.7807953346,7.231121922,,,,,,,,,,
1596,1,gamboost,0.7808001496,7.414215825,,,,,,,,,,
854,1,gamboost,0.7808554709,7.291332748,,,,,,,,,,
843,1,gamboost,0.7808786731,7.195621964,,,,,,,,,,
1642,1,gamboost,0.7808814054,7.283888121,,,,,,,,,,
1328,1,gamboost,0.7808984093,7.138245543,,,,,,,,,,
1687,1,gamboost,0.7809261371,7.428367978,,,,,,,,,,
1726,1,gamboost,0.7809819207,7.020328982,,,,,,,,,,
3398,1,gamboost,0.7810086692,7.429317426,,,,,,,,,,
1154,1,gamboost,0.7810780832,7.991558051,,,,,,,,,,
727,1,gamboost,0.7811544986,7.774230298,,,,,,,,,,
3733,1,gamboost,0.7812000475,7.461205817,,,,,,,,,,
