Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
rf,0.8653078793,6.739481797,7.93904615,240,1,full_before_split,split_separate
rf,0.8648703286,6.444911584,8.070495741,2463,1,full_before_split,split_separate
rf,0.8647851645,6.29042435,7.712983842,1299,1,full_before_split,split_separate
rf,0.8646842709,6.1345513,7.58146775,3400,1,full_before_split,split_separate
rf,0.8639476117,6.396658865,8.00563626,1679,1,full_before_split,split_separate
rf,0.8637245805,6.413709929,8.200581436,3504,1,full_before_split,split_separate
rf,0.8635512731,6.518153901,7.977131359,373,1,full_before_split,split_separate
rf,0.8627875891,6.427651773,8.034509427,3745,1,full_before_split,split_separate
rf,0.8624511409,6.099878014,7.817064644,3352,1,full_before_split,split_separate
rf,0.8618234935,6.172469267,7.831603902,1578,1,full_before_split,split_separate
rf,0.8616009979,6.224411348,8.004916759,561,1,full_before_split,split_separate
rf,0.8615708311,6.254678487,7.929609799,2146,1,full_before_split,split_separate
rf,0.8615668891,6.738707092,8.167330753,958,1,full_before_split,split_separate
rf,0.8615276789,6.021927896,7.87531005,1828,1,full_before_split,split_separate
rf,0.8613351169,6.412790544,7.959702849,3863,1,full_before_split,split_separate
rf,0.8612950417,6.098644917,7.743135691,1384,1,full_before_split,split_separate
rf,0.8612685066,6.503395272,8.486992087,1235,1,full_before_split,split_separate
rf,0.861139901,6.809317494,8.157879636,6,1,full_before_split,split_separate
rf,0.8609067652,6.236980142,7.793141785,2822,1,full_before_split,split_separate
rf,0.8606880053,6.281948463,8.033562829,2908,1,full_before_split,split_separate
rf,0.8604282007,6.522061229,8.103658861,1833,1,full_before_split,split_separate
rf,0.8601954155,5.913815603,7.779772507,3973,1,full_before_split,split_separate
rf,0.8601842624,6.593700946,8.060559503,1304,1,full_before_split,split_separate
rf,0.8601393571,6.496106147,8.053191826,2305,1,full_before_split,split_separate
rf,0.8599198933,6.523582979,8.150294049,1867,1,full_before_split,split_separate
rf,0.8598624427,6.645602364,8.29315291,159,1,full_before_split,split_separate
rf,0.859646746,6.698653664,8.118957752,1850,1,full_before_split,split_separate
rf,0.8590462821,6.60816974,8.535836381,1236,1,full_before_split,split_separate
rf,0.8589736718,6.433183924,8.033343552,3158,1,full_before_split,split_separate
rf,0.8588847394,6.321629078,7.965640192,1951,1,full_before_split,split_separate
rf,0.8587243961,6.171523641,7.774239847,819,1,full_before_split,split_separate
rf,0.8585451043,6.497979196,8.046021514,3897,1,full_before_split,split_separate
rf,0.8585213814,6.692850118,8.184115436,2236,1,full_before_split,split_separate
rf,0.8585068052,6.212241844,8.023094138,209,1,full_before_split,split_separate
rf,0.8584329289,6.519809693,8.071366798,3145,1,full_before_split,split_separate
rf,0.8582042503,6.490577069,8.055544154,968,1,full_before_split,split_separate
rf,0.8579068978,6.211191489,7.919339385,1025,1,full_before_split,split_separate
rf,0.8577766634,6.333399291,7.862447995,3525,1,full_before_split,split_separate
rf,0.8577394324,6.39930922,8.082329535,2617,1,full_before_split,split_separate
rf,0.8576545906,6.566240898,8.197125563,1554,1,full_before_split,split_separate
rf,0.8575687295,6.358171395,8.208069701,1215,1,full_before_split,split_separate
rf,0.8575429638,6.332525768,7.828161463,887,1,full_before_split,split_separate
rf,0.8575027115,6.285246099,8.075620936,659,1,full_before_split,split_separate
rf,0.8573288727,6.801632151,8.470734623,331,1,full_before_split,split_separate
rf,0.8573185394,6.726393381,8.335922889,12,1,full_before_split,split_separate
rf,0.8571712583,6.398587234,7.963627952,1257,1,full_before_split,split_separate
rf,0.857002999,6.58867565,8.131997572,3572,1,full_before_split,split_separate
rf,0.8568911942,6.256947754,7.836072778,1473,1,full_before_split,split_separate
rf,0.8567983286,6.390862648,7.808541613,2863,1,full_before_split,split_separate
rf,0.8565867721,6.351958156,8.270870653,2607,1,full_before_split,split_separate
rf,0.8564924306,6.026070922,7.684373105,1287,1,full_before_split,split_separate
rf,0.8563225448,6.90439669,8.35207543,40,1,full_before_split,split_separate
rf,0.8563019936,6.495047281,8.37680556,1048,1,full_before_split,split_separate
rf,0.8562663865,6.249967849,7.911580944,980,1,full_before_split,split_separate
rf,0.8561678947,6.275052246,8.112895042,1894,1,full_before_split,split_separate
rf,0.8561341524,6.40199078,8.07745747,356,1,full_before_split,split_separate
rf,0.8559839455,6.238764539,7.751609062,3540,1,full_before_split,split_separate
rf,0.8559839349,6.791193381,8.340290572,938,1,full_before_split,split_separate
rf,0.8559345195,6.653547281,8.148176328,1246,1,full_before_split,split_separate
rf,0.8559176397,6.24786643,7.774173021,3151,1,full_before_split,split_separate
rf,0.8557071384,6.444019385,8.253292364,3642,1,full_before_split,split_separate
rf,0.8554710529,6.73791513,8.256311061,1040,1,full_before_split,split_separate
rf,0.8553932631,6.259883688,8.065273129,1099,1,full_before_split,split_separate
rf,0.8553493648,6.369650827,7.994259729,1292,1,full_before_split,split_separate
rf,0.8553341389,6.77956643,8.362561623,1763,1,full_before_split,split_separate
rf,0.8552879402,6.910882742,8.622402729,971,1,full_before_split,split_separate
rf,0.8552320666,6.58755792,8.210561097,737,1,full_before_split,split_separate
rf,0.8550517384,6.716328369,8.582050564,2920,1,full_before_split,split_separate
rf,0.8550014766,6.198438061,7.977149163,3405,1,full_before_split,split_separate
rf,0.8549788106,6.174310638,8.08005376,2347,1,full_before_split,split_separate
rf,0.8549238982,6.668869031,8.239788082,1253,1,full_before_split,split_separate
rf,0.8549127414,6.49988227,7.919027595,3435,1,full_before_split,split_separate
rf,0.8548722451,6.367400473,8.001963578,2373,1,full_before_split,split_separate
rf,0.8547468236,6.672268322,8.116527966,1361,1,full_before_split,split_separate
rf,0.8546288951,6.476289125,8.259009421,2956,1,full_before_split,split_separate
rf,0.8544784034,6.341365012,8.054307919,62,1,full_before_split,split_separate
rf,0.8544549867,6.54401844,8.19841626,1399,1,full_before_split,split_separate
rf,0.8543758243,6.401634752,8.136575514,2074,1,full_before_split,split_separate
rf,0.8543362998,6.407382506,8.200198565,726,1,full_before_split,split_separate
rf,0.8542891424,6.314553428,8.013796998,2705,1,full_before_split,split_separate
rf,0.8541438439,6.645795745,8.394503993,1552,1,full_before_split,split_separate
rf,0.8541203891,6.432704492,8.157873111,2868,1,full_before_split,split_separate
rf,0.8540889248,6.362860047,8.196203135,1574,1,full_before_split,split_separate
rf,0.8540357131,6.305870213,7.833325292,678,1,full_before_split,split_separate
rf,0.8540012401,6.307180378,8.064162466,3060,1,full_before_split,split_separate
rf,0.8539927583,6.291991962,7.773008056,1996,1,full_before_split,split_separate
rf,0.8537565332,6.636416548,8.234029485,2717,1,full_before_split,split_separate
rf,0.8536499508,6.398588416,8.291535549,3155,1,full_before_split,split_separate
rf,0.8536051593,6.603504965,8.250109173,2682,1,full_before_split,split_separate
rf,0.8534424073,6.90747565,8.483572566,3396,1,full_before_split,split_separate
rf,0.8533405123,6.743304019,8.246549328,139,1,full_before_split,split_separate
rf,0.8532446025,6.645715366,8.107638205,369,1,full_before_split,split_separate
rf,0.8532342232,6.358346336,8.108945421,3844,1,full_before_split,split_separate
rf,0.8532235599,6.546751064,8.10498325,2516,1,full_before_split,split_separate
rf,0.8532163587,6.901648463,8.499162652,1313,1,full_before_split,split_separate
rf,0.8532149011,6.390625296,8.239674592,3802,1,full_before_split,split_separate
rf,0.8531807831,6.544385579,8.257204231,2569,1,full_before_split,split_separate
rf,0.8531791942,6.185863593,8.002984777,2523,1,full_before_split,split_separate
rf,0.8528865874,6.489267612,8.01315925,157,1,full_before_split,split_separate
rf,0.8526689676,6.454307092,8.311540589,2521,1,full_before_split,split_separate
rf,0.8524045376,6.419513475,8.126165042,882,1,full_before_split,split_separate
rf,0.8523174949,6.559117021,8.318597215,3786,1,full_before_split,split_separate
rf,0.8522064687,6.655932388,8.218290595,2583,1,full_before_split,split_separate
rf,0.8521662036,6.312352009,7.91259519,2786,1,full_before_split,split_separate
rf,0.852026892,6.919468085,8.406743759,3535,1,full_before_split,split_separate
rf,0.8519992341,6.332077778,8.097506829,483,1,full_before_split,split_separate
rf,0.8518994944,6.341088416,8.029104417,2149,1,full_before_split,split_separate
rf,0.8518467816,6.553485343,8.256122868,1185,1,full_before_split,split_separate
rf,0.8518368348,6.453305437,8.193150064,2391,1,full_before_split,split_separate
rf,0.8517518706,6.84028156,8.531932932,3876,1,full_before_split,split_separate
rf,0.8517478388,6.498170213,8.10129016,3566,1,full_before_split,split_separate
rf,0.8517238489,6.452172577,8.309863011,1086,1,full_before_split,split_separate
rf,0.8517040362,6.589953191,8.285849849,416,1,full_before_split,split_separate
rf,0.8516884439,6.531005201,8.348322074,3592,1,full_before_split,split_separate
rf,0.8516736536,6.541585579,8.277065235,1859,1,full_before_split,split_separate
rf,0.8516361036,6.67535721,8.417809713,374,1,full_before_split,split_separate
rf,0.8515035427,6.368777778,8.028951112,1290,1,full_before_split,split_separate
rf,0.8514849267,6.828923168,8.625324354,2793,1,full_before_split,split_separate
rf,0.8514207006,6.881331678,8.316127043,2358,1,full_before_split,split_separate
rf,0.851365899,6.684266194,8.433732729,1989,1,full_before_split,split_separate
rf,0.8513437903,6.36795792,7.989917752,2399,1,full_before_split,split_separate
rf,0.8513331297,6.261932151,8.094932487,2732,1,full_before_split,split_separate
rf,0.8513056169,6.900867376,8.294966438,1519,1,full_before_split,split_separate
rf,0.8512778406,6.6559974,8.426874621,2086,1,full_before_split,split_separate
rf,0.851255542,6.612465248,8.16022653,859,1,full_before_split,split_separate
rf,0.8512141716,6.666129078,8.567687838,894,1,full_before_split,split_separate
rf,0.8510976354,6.76386974,8.155274187,911,1,full_before_split,split_separate
rf,0.8510829692,6.696798345,8.5725224,135,1,full_before_split,split_separate
rf,0.8510619624,6.571007801,8.22703686,2493,1,full_before_split,split_separate
rf,0.8509603399,6.807308983,8.552218748,2082,1,full_before_split,split_separate
rf,0.8508716129,6.527311584,8.172652248,2042,1,full_before_split,split_separate
rf,0.850832827,6.328533806,8.145885071,3049,1,full_before_split,split_separate
rf,0.850740059,6.592661939,8.204771993,351,1,full_before_split,split_separate
rf,0.8504423634,6.334834988,8.280153358,3283,1,full_before_split,split_separate
rf,0.8504200859,6.442241608,8.283362993,82,1,full_before_split,split_separate
rf,0.8502743821,6.80260922,8.304565676,1870,1,full_before_split,split_separate
rf,0.8502692349,6.81109669,8.424871882,2303,1,full_before_split,split_separate
rf,0.850182322,7.010191253,8.543296964,1657,1,full_before_split,split_separate
rf,0.8499636027,6.4421487,8.321748142,2647,1,full_before_split,split_separate
rf,0.8499552861,6.818493617,8.450007539,3518,1,full_before_split,split_separate
rf,0.8497454586,6.596380851,8.23979728,3475,1,full_before_split,split_separate
rf,0.8497109115,6.287804492,8.141530105,487,1,full_before_split,split_separate
rf,0.8497082931,6.725679196,8.112793305,2016,1,full_before_split,split_separate
rf,0.8495891096,6.448180378,8.174911815,1042,1,full_before_split,split_separate
rf,0.8495422503,6.568749173,8.274134541,1126,1,full_before_split,split_separate
rf,0.8494873109,6.244282742,8.288637176,1154,1,full_before_split,split_separate
rf,0.8494305853,6.705831678,8.28784453,3367,1,full_before_split,split_separate
rf,0.8494118878,6.361757683,8.137173155,51,1,full_before_split,split_separate
rf,0.8491270389,6.468472104,8.174000695,679,1,full_before_split,split_separate
rf,0.849046937,6.854054846,8.490423971,462,1,full_before_split,split_separate
rf,0.849024863,6.697607565,8.527848486,2408,1,full_before_split,split_separate
rf,0.8489265106,6.416618203,8.205975798,155,1,full_before_split,split_separate
rf,0.8489012074,6.174930733,8.148476409,3446,1,full_before_split,split_separate
rf,0.8488547839,6.426749645,8.178994791,2760,1,full_before_split,split_separate
rf,0.8487316095,6.283727187,8.153289464,2494,1,full_before_split,split_separate
rf,0.8487290917,6.505032624,8.353441488,3620,1,full_before_split,split_separate
rf,0.8486991463,6.692536407,8.501889222,1079,1,full_before_split,split_separate
rf,0.8486640092,6.811559338,8.303199238,1270,1,full_before_split,split_separate
rf,0.8486015599,6.450427896,7.993314521,3877,1,full_before_split,split_separate
rf,0.8485475388,6.663656974,8.50110505,223,1,full_before_split,split_separate
rf,0.8484400604,6.240741608,8.050994986,539,1,full_before_split,split_separate
rf,0.8484073595,7.060589835,8.644521029,3848,1,full_before_split,split_separate
rf,0.8483885143,6.242227423,8.174966115,827,1,full_before_split,split_separate
rf,0.8483857606,7.087360047,8.84486058,2008,1,full_before_split,split_separate
rf,0.8482828882,6.44707565,8.145303446,3384,1,full_before_split,split_separate
rf,0.8481922954,6.350304019,8.122771334,2622,1,full_before_split,split_separate
rf,0.8481566063,7.00638227,8.330532084,1016,1,full_before_split,split_separate
rf,0.8481369744,6.41389409,8.245059981,2185,1,full_before_split,split_separate
rf,0.8481245143,6.896113712,8.499882705,981,1,full_before_split,split_separate
rf,0.8480910435,6.756412293,8.593054486,2970,1,full_before_split,split_separate
rf,0.8480573156,6.267668085,7.82167012,3501,1,full_before_split,split_separate
rf,0.848046053,6.842398818,8.305905568,1719,1,full_before_split,split_separate
rf,0.8480184912,6.887371158,8.533247117,2551,1,full_before_split,split_separate
rf,0.8480077166,6.681761466,8.405075544,940,1,full_before_split,split_separate
rf,0.8479066429,6.614561939,8.297058462,3232,1,full_before_split,split_separate
rf,0.8478278215,7.098712057,8.616981367,2470,1,full_before_split,split_separate
rf,0.8478117313,6.518254374,8.132109539,1231,1,full_before_split,split_separate
rf,0.8476877183,6.613025768,8.265277956,63,1,full_before_split,split_separate
rf,0.847566934,6.939174232,8.547638062,682,1,full_before_split,split_separate
rf,0.8475632941,6.777775414,8.274768512,3102,1,full_before_split,split_separate
rf,0.8475081057,6.654930024,8.265476674,2772,1,full_before_split,split_separate
rf,0.8474959523,7.023446336,8.519408041,1347,1,full_before_split,split_separate
rf,0.8473937123,6.658295981,8.120813119,221,1,full_before_split,split_separate
rf,0.8473865455,6.61742766,8.31961353,2673,1,full_before_split,split_separate
rf,0.8473526318,6.553170922,8.370773027,2872,1,full_before_split,split_separate
rf,0.8473275961,6.686761702,8.152551956,1438,1,full_before_split,split_separate
rf,0.8473022583,6.907482506,8.469907227,1621,1,full_before_split,split_separate
rf,0.8472978026,6.634823641,8.349052584,292,1,full_before_split,split_separate
rf,0.8472731985,6.439053191,8.349210556,731,1,full_before_split,split_separate
rf,0.8472160887,6.891043735,8.333996399,3963,1,full_before_split,split_separate
rf,0.8471696384,6.473273759,8.47021498,3859,1,full_before_split,split_separate
rf,0.8471424125,6.376243499,8.165492351,3817,1,full_before_split,split_separate
rf,0.8471152935,6.699753191,8.194136263,729,1,full_before_split,split_separate
rf,0.847104104,6.5451487,8.447019003,3971,1,full_before_split,split_separate
rf,0.8470458106,6.861582506,8.445193382,3385,1,full_before_split,split_separate
rf,0.8470217934,6.464758156,8.308793904,218,1,full_before_split,split_separate
rf,0.8469874495,6.715155556,8.410466739,695,1,full_before_split,split_separate
rf,0.8468461215,6.323676359,8.004476648,2582,1,full_before_split,split_separate
rf,0.8468448375,6.653121749,8.254759283,1482,1,full_before_split,split_separate
rf,0.8468283991,6.516316548,8.282241283,2458,1,full_before_split,split_separate
rf,0.8468131437,6.514614184,8.371741303,3527,1,full_before_split,split_separate
rf,0.8467157452,6.588320095,8.190077622,829,1,full_before_split,split_separate
rf,0.8466950555,6.585798818,8.234319389,1669,1,full_before_split,split_separate
rf,0.8466675581,6.593064303,8.321007536,811,1,full_before_split,split_separate
rf,0.8466428607,6.390846809,8.159691038,115,1,full_before_split,split_separate
rf,0.8466404872,7.020975887,8.51100838,2686,1,full_before_split,split_separate
rf,0.8466163108,7.078899054,8.648456869,2815,1,full_before_split,split_separate
rf,0.8466154379,6.465695745,8.355677962,3481,1,full_before_split,split_separate
rf,0.846569755,6.249252482,8.071427136,3546,1,full_before_split,split_separate
rf,0.8465318659,6.460534515,8.070565287,2203,1,full_before_split,split_separate
rf,0.8465069516,6.865034752,8.440239994,753,1,full_before_split,split_separate
rf,0.8464917288,6.819190307,8.414846394,3554,1,full_before_split,split_separate
rf,0.8464779874,6.609276596,8.407557534,32,1,full_before_split,split_separate
rf,0.8464778403,6.189485816,8.231334098,3898,1,full_before_split,split_separate
rf,0.8464183769,6.724483924,8.339387197,1233,1,full_before_split,split_separate
rf,0.8462540153,6.584211348,8.437147014,3226,1,full_before_split,split_separate
rf,0.8460537153,7.072702364,8.611045042,1843,1,full_before_split,split_separate
rf,0.8460481216,6.648119622,8.327072005,2594,1,full_before_split,split_separate
rf,0.8460360793,6.571399054,8.34391995,1105,1,full_before_split,split_separate
rf,0.8459382046,6.40750591,8.045824957,29,1,full_before_split,split_separate
rf,0.8459285221,6.415142317,8.138248617,3412,1,full_before_split,split_separate
rf,0.8459124758,6.726704255,8.36741832,55,1,full_before_split,split_separate
rf,0.8458748006,6.85867896,8.269793149,2795,1,full_before_split,split_separate
rf,0.8458474424,6.565215603,8.238568058,2784,1,full_before_split,split_separate
rf,0.8458084819,6.546813475,8.144570349,864,1,full_before_split,split_separate
rf,0.845775021,6.639747518,8.452675529,1412,1,full_before_split,split_separate
rf,0.8457505365,6.563708983,8.166828275,3031,1,full_before_split,split_separate
rf,0.8457272572,6.3918974,8.284484162,123,1,full_before_split,split_separate
rf,0.8457256278,6.518392435,8.326822519,944,1,full_before_split,split_separate
rf,0.8456634716,7.042620095,8.533320447,2491,1,full_before_split,split_separate
rf,0.8455612782,6.441374468,8.349800802,2061,1,full_before_split,split_separate
rf,0.8455108316,6.445995745,8.262037365,3150,1,full_before_split,split_separate
rf,0.8454712947,6.497350118,8.395190466,1955,1,full_before_split,split_separate
rf,0.8454616033,6.467507801,8.184697537,3830,1,full_before_split,split_separate
rf,0.845450028,6.492010165,8.148852713,289,1,full_before_split,split_separate
rf,0.845440909,6.699061466,8.376872848,1193,1,full_before_split,split_separate
rf,0.8454269792,6.729330733,8.321600433,3072,1,full_before_split,split_separate
rf,0.8453823807,6.666582742,8.38831837,422,1,full_before_split,split_separate
rf,0.8453471339,6.768352719,8.605218367,833,1,full_before_split,split_separate
rf,0.8453285595,6.754187234,8.400057267,1360,1,full_before_split,split_separate
rf,0.8453058765,6.528935697,8.295974073,3312,1,full_before_split,split_separate
rf,0.8453043823,6.445145626,8.207620027,3090,1,full_before_split,split_separate
rf,0.8452993605,6.93229078,8.455355211,3755,1,full_before_split,split_separate
rf,0.8452808423,6.71561513,8.41648697,102,1,full_before_split,split_separate
rf,0.8452716769,6.518111348,8.264694436,966,1,full_before_split,split_separate
rf,0.8452502434,6.345380851,8.247970274,3633,1,full_before_split,split_separate
rf,0.8452249259,6.930375177,8.475066276,308,1,full_before_split,split_separate
rf,0.8452011957,6.653541608,8.34766921,809,1,full_before_split,split_separate
rf,0.8451660254,6.832331442,8.514436255,3822,1,full_before_split,split_separate
rf,0.8451396209,6.624300709,8.151171374,3433,1,full_before_split,split_separate
rf,0.845129642,6.621649645,8.192016903,1993,1,full_before_split,split_separate
rf,0.8451121676,6.660210402,8.497568029,1787,1,full_before_split,split_separate
rf,0.8450279526,6.552252482,8.373510879,2160,1,full_before_split,split_separate
rf,0.8450089321,6.816905437,8.415970535,535,1,full_before_split,split_separate
rf,0.8449469586,6.520683215,8.259926227,3811,1,full_before_split,split_separate
rf,0.844869886,6.78165721,8.293162896,1698,1,full_before_split,split_separate
rf,0.8448054278,6.857204492,8.417330468,3424,1,full_before_split,split_separate
rf,0.8447495228,6.781743499,8.655883894,2172,1,full_before_split,split_separate
rf,0.844715569,6.606241135,8.457619894,386,1,full_before_split,split_separate
rf,0.844584186,6.173897636,8.129569881,1489,1,full_before_split,split_separate
rf,0.84456787,6.476159811,8.294700073,2873,1,full_before_split,split_separate
rf,0.844558017,6.89624539,8.474995424,2213,1,full_before_split,split_separate
rf,0.8445384644,6.963204965,8.523393415,3454,1,full_before_split,split_separate
rf,0.8445284115,7.183751773,9.00162644,2984,1,full_before_split,split_separate
rf,0.8444762265,6.660593853,8.358379738,1632,1,full_before_split,split_separate
rf,0.8444067556,7.097086998,8.572511607,986,1,full_before_split,split_separate
rf,0.84435503,6.835017494,8.487342993,1780,1,full_before_split,split_separate
rf,0.8443418576,6.375192199,8.261364334,543,1,full_before_split,split_separate
rf,0.8443083596,6.883312057,8.520101286,689,1,full_before_split,split_separate
rf,0.844301598,6.842754374,8.686554934,3436,1,full_before_split,split_separate
rf,0.844297614,6.685008511,8.490906129,470,1,full_before_split,split_separate
rf,0.8442197834,6.73898818,8.309602887,3598,1,full_before_split,split_separate
rf,0.8441735999,6.62140922,8.44206308,1309,1,full_before_split,split_separate
rf,0.8441654533,6.826313712,8.63914001,804,1,full_before_split,split_separate
rf,0.8441231797,6.581188889,8.350562275,3233,1,full_before_split,split_separate
rf,0.8440683616,6.297386998,8.14823962,3050,1,full_before_split,split_separate
rf,0.8440274466,6.708365248,8.400809003,919,1,full_before_split,split_separate
rf,0.8439857559,6.863056028,8.664599829,1013,1,full_before_split,split_separate
rf,0.8439111685,6.788420567,8.404499826,1009,1,full_before_split,split_separate
rf,0.8438900372,6.628822931,8.446881296,76,1,full_before_split,split_separate
rf,0.843888626,6.752593853,8.633804081,2902,1,full_before_split,split_separate
rf,0.843833014,6.77221513,8.262747956,705,1,full_before_split,split_separate
rf,0.8438045551,6.868361939,8.780277974,319,1,full_before_split,split_separate
rf,0.8437681603,6.667059574,8.377762782,1613,1,full_before_split,split_separate
rf,0.8437660165,6.413211584,8.229137878,3345,1,full_before_split,split_separate
rf,0.8437564493,6.605280851,8.483995181,3078,1,full_before_split,split_separate
rf,0.8437535,6.666428842,8.266083396,3771,1,full_before_split,split_separate
rf,0.8437398386,6.63870922,8.250317082,3014,1,full_before_split,split_separate
rf,0.8437240771,6.860907565,8.336564625,846,1,full_before_split,split_separate
rf,0.8437081807,7.005280142,8.568878495,1588,1,full_before_split,split_separate
rf,0.8436921213,7.177498582,8.339197442,3708,1,full_before_split,split_separate
rf,0.8436348597,6.565442317,8.31351134,1109,1,full_before_split,split_separate
rf,0.8436332603,6.952439953,8.485388234,1240,1,full_before_split,split_separate
rf,0.8436279855,6.608602364,8.453867639,2256,1,full_before_split,split_separate
rf,0.8436106103,6.334316785,8.019657423,661,1,full_before_split,split_separate
rf,0.8435958453,6.516015366,8.265469184,3278,1,full_before_split,split_separate
rf,0.8435565757,6.727339716,8.461151688,353,1,full_before_split,split_separate
rf,0.8434847131,6.695213239,8.226231094,1162,1,full_before_split,split_separate
rf,0.8434453398,6.43803617,8.109913968,3702,1,full_before_split,split_separate
rf,0.8434217516,6.784280378,8.30315875,2115,1,full_before_split,split_separate
rf,0.8434152315,6.716007801,8.556982562,260,1,full_before_split,split_separate
rf,0.8434041855,7.033673995,8.571558952,1052,1,full_before_split,split_separate
rf,0.8433824081,6.341014421,8.206333293,2733,1,full_before_split,split_separate
rf,0.84333343,6.5408513,8.391453519,578,1,full_before_split,split_separate
rf,0.8432981053,6.553547991,8.397150148,2593,1,full_before_split,split_separate
rf,0.8432878946,6.359553901,8.162716738,3951,1,full_before_split,split_separate
rf,0.843273,6.509368322,8.341039142,2044,1,full_before_split,split_separate
rf,0.8432549998,6.7941974,8.679675016,524,1,full_before_split,split_separate
rf,0.8432188701,6.552675887,8.476363108,3468,1,full_before_split,split_separate
rf,0.8432180107,6.732505674,8.313246427,3866,1,full_before_split,split_separate
rf,0.843195439,6.725215603,8.292510116,1328,1,full_before_split,split_separate
rf,0.8431749125,6.742995508,8.562995076,2829,1,full_before_split,split_separate
rf,0.8431635179,6.45488747,8.1369589,2969,1,full_before_split,split_separate
rf,0.8431152575,7.075328132,8.695662408,2866,1,full_before_split,split_separate
rf,0.8430988721,6.884093144,8.445060776,438,1,full_before_split,split_separate
rf,0.843065319,6.909356265,8.609040416,3466,1,full_before_split,split_separate
rf,0.8430634284,6.738408274,8.498642476,1348,1,full_before_split,split_separate
rf,0.8429742968,6.737060993,8.289532633,2195,1,full_before_split,split_separate
rf,0.8429480482,6.693144444,8.515378897,2734,1,full_before_split,split_separate
rf,0.8429161361,6.435316076,8.341095818,1321,1,full_before_split,split_separate
rf,0.8429084444,6.733303073,8.378110067,3643,1,full_before_split,split_separate
rf,0.8428691076,6.644161702,8.47863782,1238,1,full_before_split,split_separate
rf,0.842768372,6.834791017,8.414908062,1553,1,full_before_split,split_separate
rf,0.842714474,7.08554208,8.720298483,1301,1,full_before_split,split_separate
rf,0.8427098359,6.643182506,8.333125196,3878,1,full_before_split,split_separate
rf,0.842701465,6.785229787,8.510956301,2824,1,full_before_split,split_separate
rf,0.8426499494,6.948162648,8.479497466,393,1,full_before_split,split_separate
rf,0.8426474767,6.639992199,8.500085509,918,1,full_before_split,split_separate
rf,0.8426157377,6.725655083,8.49553045,2443,1,full_before_split,split_separate
rf,0.8426005444,6.915536643,8.568580749,1437,1,full_before_split,split_separate
rf,0.8425063263,6.609856738,8.293120332,1250,1,full_before_split,split_separate
rf,0.8424983037,6.857259574,8.58254967,2379,1,full_before_split,split_separate
rf,0.8424976566,6.740916548,8.511678791,3498,1,full_before_split,split_separate
rf,0.8424925332,6.420367612,8.268248788,681,1,full_before_split,split_separate
rf,0.8424592869,6.344984161,8.223725752,3672,1,full_before_split,split_separate
rf,0.8424132238,6.782225059,8.481606522,987,1,full_before_split,split_separate
rf,0.842402373,6.427169976,8.38935268,2836,1,full_before_split,split_separate
rf,0.84237803,6.68402104,8.473458198,166,1,full_before_split,split_separate
rf,0.8422715938,7.060304019,8.887451987,228,1,full_before_split,split_separate
rf,0.8422621745,6.111855556,8.307615391,635,1,full_before_split,split_separate
rf,0.8422612421,7.016440426,9.008179748,176,1,full_before_split,split_separate
