Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarthGCV,0.8727986756,5.792912245,7.574414406,2943,1,full_before_split,split_separate
bagEarthGCV,0.8727583396,5.935710665,7.576292464,3816,1,full_before_split,split_separate
bagEarthGCV,0.8725956436,5.971213462,7.602462559,1267,1,full_before_split,split_separate
bagEarthGCV,0.8725304261,5.951133372,7.704565092,3372,1,full_before_split,split_separate
bagEarthGCV,0.8725289924,5.835867376,7.485784981,471,1,full_before_split,split_separate
bagEarthGCV,0.8725193377,5.934389631,7.601491883,3155,1,full_before_split,split_separate
bagEarthGCV,0.8722136199,5.799570425,7.576663159,1006,1,full_before_split,split_separate
bagEarthGCV,0.8721385735,5.83623909,7.542410627,2351,1,full_before_split,split_separate
bagEarthGCV,0.8720582912,6.040598476,7.516666356,3897,1,full_before_split,split_separate
bagEarthGCV,0.872048553,5.888391801,7.623184705,2686,1,full_before_split,split_separate
bagEarthGCV,0.8720420612,5.613923881,7.307548098,163,1,full_before_split,split_separate
bagEarthGCV,0.8720269161,6.073508971,7.832813378,438,1,full_before_split,split_separate
bagEarthGCV,0.8718809651,6.225181206,7.746152648,2981,1,full_before_split,split_separate
bagEarthGCV,0.8718293616,5.785919074,7.613925193,113,1,full_before_split,split_separate
bagEarthGCV,0.871785732,5.928783221,7.467467811,636,1,full_before_split,split_separate
bagEarthGCV,0.8717561894,5.845501405,7.577936603,3895,1,full_before_split,split_separate
bagEarthGCV,0.8716911504,6.075395184,7.864365448,1427,1,full_before_split,split_separate
bagEarthGCV,0.8716601531,5.74257229,7.59796249,2220,1,full_before_split,split_separate
bagEarthGCV,0.871645086,5.848772914,7.292111136,3467,1,full_before_split,split_separate
bagEarthGCV,0.871561168,5.792879369,7.552311584,3702,1,full_before_split,split_separate
bagEarthGCV,0.8715130419,6.065195767,7.567226702,3969,1,full_before_split,split_separate
bagEarthGCV,0.8713808924,5.758161997,7.663476019,3993,1,full_before_split,split_separate
bagEarthGCV,0.8713584023,5.931446931,7.644192663,365,1,full_before_split,split_separate
bagEarthGCV,0.8713499121,6.250720591,7.714367514,1748,1,full_before_split,split_separate
bagEarthGCV,0.8713155249,6.024082102,7.714938757,2237,1,full_before_split,split_separate
bagEarthGCV,0.8712954537,5.879911473,7.759906889,2968,1,full_before_split,split_separate
bagEarthGCV,0.8711661424,5.776805961,7.535410288,1615,1,full_before_split,split_separate
bagEarthGCV,0.8710842056,5.842833968,7.481873976,2587,1,full_before_split,split_separate
bagEarthGCV,0.8710801683,6.12103376,7.73793376,1215,1,full_before_split,split_separate
bagEarthGCV,0.8710576522,5.941247331,7.425176627,1144,1,full_before_split,split_separate
bagEarthGCV,0.870867218,5.948925184,7.502716058,538,1,full_before_split,split_separate
bagEarthGCV,0.8707773548,6.534456309,8.267317729,3590,1,full_before_split,split_separate
bagEarthGCV,0.8707748252,6.012313867,7.670034725,2117,1,full_before_split,split_separate
bagEarthGCV,0.8707478521,6.020396076,7.891586403,3808,1,full_before_split,split_separate
bagEarthGCV,0.8706286572,5.991568458,7.417760386,889,1,full_before_split,split_separate
bagEarthGCV,0.8706179129,5.981222145,7.522151418,3117,1,full_before_split,split_separate
bagEarthGCV,0.870455376,5.906958908,7.689771686,277,1,full_before_split,split_separate
bagEarthGCV,0.8704367966,6.480925615,7.884599739,2247,1,full_before_split,split_separate
bagEarthGCV,0.8703972697,5.802851263,7.304780001,497,1,full_before_split,split_separate
bagEarthGCV,0.8703678765,5.763202145,7.491159781,2906,1,full_before_split,split_separate
bagEarthGCV,0.8703037943,5.98092644,7.769307485,2093,1,full_before_split,split_separate
bagEarthGCV,0.8702982734,6.11808123,7.8276374,2318,1,full_before_split,split_separate
bagEarthGCV,0.8702825413,6.218881561,7.689581509,3208,1,full_before_split,split_separate
bagEarthGCV,0.8701383156,6.001107932,7.540595651,1518,1,full_before_split,split_separate
bagEarthGCV,0.8699005132,5.931886615,7.482375964,2195,1,full_before_split,split_separate
bagEarthGCV,0.8698958244,6.161647679,7.624336806,128,1,full_before_split,split_separate
bagEarthGCV,0.8698308758,6.029779034,7.784956764,2009,1,full_before_split,split_separate
bagEarthGCV,0.8697447598,5.889096058,7.439275514,1411,1,full_before_split,split_separate
bagEarthGCV,0.8697434371,5.838150199,7.484658201,2189,1,full_before_split,split_separate
bagEarthGCV,0.8696813,5.89435127,7.661424872,2786,1,full_before_split,split_separate
bagEarthGCV,0.8696621525,6.124005056,7.514673901,3854,1,full_before_split,split_separate
bagEarthGCV,0.8695179251,6.150549563,7.93962972,247,1,full_before_split,split_separate
bagEarthGCV,0.8694726676,5.952870045,7.810986306,1217,1,full_before_split,split_separate
bagEarthGCV,0.8694561575,5.77152399,7.517892485,15,1,full_before_split,split_separate
bagEarthGCV,0.8694462481,5.389150313,7.237611918,1004,1,full_before_split,split_separate
bagEarthGCV,0.8694433893,6.080717604,7.746939274,629,1,full_before_split,split_separate
bagEarthGCV,0.8694206886,6.12317836,7.594116913,2133,1,full_before_split,split_separate
bagEarthGCV,0.8694035901,6.167044839,7.623867756,1844,1,full_before_split,split_separate
bagEarthGCV,0.8693809051,5.931981535,7.683029264,1185,1,full_before_split,split_separate
bagEarthGCV,0.8693056381,5.984013869,7.641227871,1011,1,full_before_split,split_separate
bagEarthGCV,0.8692407816,5.873998145,7.561376369,3447,1,full_before_split,split_separate
bagEarthGCV,0.8692290719,5.79912188,7.804775196,3083,1,full_before_split,split_separate
bagEarthGCV,0.8691958579,6.35083454,7.873298391,741,1,full_before_split,split_separate
bagEarthGCV,0.8691075695,6.100165233,7.561397263,556,1,full_before_split,split_separate
bagEarthGCV,0.8691010562,6.174452314,7.800339265,3987,1,full_before_split,split_separate
bagEarthGCV,0.8690297104,5.995572598,7.630184558,2249,1,full_before_split,split_separate
bagEarthGCV,0.8689792392,6.120130171,7.707870495,157,1,full_before_split,split_separate
bagEarthGCV,0.8689372158,5.7710571,7.653105161,1712,1,full_before_split,split_separate
bagEarthGCV,0.8689091719,6.045483941,7.593606423,2161,1,full_before_split,split_separate
bagEarthGCV,0.8687211766,5.65457935,7.282059383,3080,1,full_before_split,split_separate
bagEarthGCV,0.8687016456,6.235074299,7.933125639,1335,1,full_before_split,split_separate
bagEarthGCV,0.8686268364,6.016594107,7.690879952,2489,1,full_before_split,split_separate
bagEarthGCV,0.8685611168,5.84592808,7.649389454,3252,1,full_before_split,split_separate
bagEarthGCV,0.8684506587,5.852953861,7.710697156,3654,1,full_before_split,split_separate
bagEarthGCV,0.8684306785,5.644797246,7.487500395,1381,1,full_before_split,split_separate
bagEarthGCV,0.8683748534,5.805513996,7.62440916,3432,1,full_before_split,split_separate
bagEarthGCV,0.8683337177,6.207244157,7.608852791,1316,1,full_before_split,split_separate
bagEarthGCV,0.868253243,6.226439803,7.734826406,257,1,full_before_split,split_separate
bagEarthGCV,0.8682349159,6.273199049,7.612462307,3335,1,full_before_split,split_separate
bagEarthGCV,0.8682311461,6.02663492,7.568079195,334,1,full_before_split,split_separate
bagEarthGCV,0.8682050942,5.860578315,7.389723432,1083,1,full_before_split,split_separate
bagEarthGCV,0.8682007631,5.806073001,7.948276582,3975,1,full_before_split,split_separate
bagEarthGCV,0.868200485,6.065652755,7.694717756,564,1,full_before_split,split_separate
bagEarthGCV,0.8681263154,5.98041482,7.568229155,2860,1,full_before_split,split_separate
bagEarthGCV,0.8680797453,6.013917524,7.783596601,3743,1,full_before_split,split_separate
bagEarthGCV,0.8679911559,5.69899882,7.701515297,631,1,full_before_split,split_separate
bagEarthGCV,0.8679901327,5.796325699,7.556641409,3224,1,full_before_split,split_separate
bagEarthGCV,0.8679868458,6.013252673,7.616266476,533,1,full_before_split,split_separate
bagEarthGCV,0.8678599894,5.804991746,7.523052557,2008,1,full_before_split,split_separate
bagEarthGCV,0.8678044982,6.0317985,7.612448828,2439,1,full_before_split,split_separate
bagEarthGCV,0.8677869937,6.069390914,7.76032046,3753,1,full_before_split,split_separate
bagEarthGCV,0.8676642469,6.08074601,7.678658246,650,1,full_before_split,split_separate
bagEarthGCV,0.8676245614,6.040949674,7.684455053,1777,1,full_before_split,split_separate
bagEarthGCV,0.8676218695,5.840391777,7.811759228,2050,1,full_before_split,split_separate
bagEarthGCV,0.8675523953,6.450269259,7.875670374,1408,1,full_before_split,split_separate
bagEarthGCV,0.8675279383,5.960750095,7.658300486,3626,1,full_before_split,split_separate
bagEarthGCV,0.8673619176,6.058255757,7.450693108,936,1,full_before_split,split_separate
bagEarthGCV,0.8673023281,6.105767408,7.674151896,1899,1,full_before_split,split_separate
bagEarthGCV,0.8672801849,5.954152089,7.507479968,2090,1,full_before_split,split_separate
bagEarthGCV,0.8672539219,6.037345275,7.653246001,1878,1,full_before_split,split_separate
bagEarthGCV,0.8671955122,6.069976861,7.804571703,866,1,full_before_split,split_separate
bagEarthGCV,0.8670891077,5.617847084,7.473717184,2817,1,full_before_split,split_separate
bagEarthGCV,0.8669867125,6.042949465,7.788295263,2168,1,full_before_split,split_separate
bagEarthGCV,0.8669495586,6.088341651,7.986240202,1896,1,full_before_split,split_separate
bagEarthGCV,0.8669246468,6.05309982,7.779547208,3254,1,full_before_split,split_separate
bagEarthGCV,0.8668511478,5.711118575,7.507529845,3762,1,full_before_split,split_separate
bagEarthGCV,0.8668020836,6.051324519,7.597109747,1359,1,full_before_split,split_separate
bagEarthGCV,0.8667941871,5.985969206,7.511733628,937,1,full_before_split,split_separate
bagEarthGCV,0.8667682439,5.95378515,7.668516083,3883,1,full_before_split,split_separate
bagEarthGCV,0.8667542796,6.232780373,7.723524317,2609,1,full_before_split,split_separate
bagEarthGCV,0.8665548511,5.969811232,7.708604323,702,1,full_before_split,split_separate
bagEarthGCV,0.8664987172,5.865863961,7.623465676,98,1,full_before_split,split_separate
bagEarthGCV,0.8664388059,5.744440171,7.560164251,267,1,full_before_split,split_separate
bagEarthGCV,0.8663907616,6.092967567,7.663143402,3539,1,full_before_split,split_separate
bagEarthGCV,0.8663903642,5.548515518,7.382800647,2144,1,full_before_split,split_separate
bagEarthGCV,0.8663882481,5.853142751,7.511231549,539,1,full_before_split,split_separate
bagEarthGCV,0.8663695,5.973067089,7.776786629,2926,1,full_before_split,split_separate
bagEarthGCV,0.8663552633,5.733813435,7.470338869,2006,1,full_before_split,split_separate
bagEarthGCV,0.8663165806,6.015974692,7.761188947,788,1,full_before_split,split_separate
bagEarthGCV,0.8662840746,6.04602726,8.012731942,3346,1,full_before_split,split_separate
bagEarthGCV,0.8661943954,6.137748794,7.822620978,750,1,full_before_split,split_separate
bagEarthGCV,0.8661442161,6.121006566,7.761005765,1757,1,full_before_split,split_separate
bagEarthGCV,0.8661428347,5.667036055,7.659224489,2678,1,full_before_split,split_separate
bagEarthGCV,0.8661244971,6.009332546,7.935466876,1870,1,full_before_split,split_separate
bagEarthGCV,0.8661182388,6.351296918,7.796627423,1898,1,full_before_split,split_separate
bagEarthGCV,0.8661088918,6.277855482,7.997881702,3865,1,full_before_split,split_separate
bagEarthGCV,0.8660799693,6.186275812,7.763766946,1652,1,full_before_split,split_separate
bagEarthGCV,0.8660396561,5.991035786,7.879289755,597,1,full_before_split,split_separate
bagEarthGCV,0.8659758093,6.205746755,7.712790803,1967,1,full_before_split,split_separate
bagEarthGCV,0.8659676272,5.947871853,7.802529149,2265,1,full_before_split,split_separate
bagEarthGCV,0.8659663984,5.726988343,7.563835612,1912,1,full_before_split,split_separate
bagEarthGCV,0.8659449478,5.710467896,7.521233836,3300,1,full_before_split,split_separate
bagEarthGCV,0.8659170943,6.102151551,7.697913456,553,1,full_before_split,split_separate
bagEarthGCV,0.8659009921,6.059720673,7.758017722,1216,1,full_before_split,split_separate
bagEarthGCV,0.865892484,6.104944989,7.801256279,648,1,full_before_split,split_separate
bagEarthGCV,0.8658783667,5.833449944,7.661736078,3355,1,full_before_split,split_separate
bagEarthGCV,0.8658148593,6.045498417,7.741864429,1847,1,full_before_split,split_separate
bagEarthGCV,0.8657755591,6.052083876,7.8778435,3464,1,full_before_split,split_separate
bagEarthGCV,0.8657592202,5.971424799,7.677931916,1203,1,full_before_split,split_separate
bagEarthGCV,0.8657240187,6.189219948,7.694657769,505,1,full_before_split,split_separate
bagEarthGCV,0.8656717116,6.153687269,7.648250503,3792,1,full_before_split,split_separate
bagEarthGCV,0.8656712859,5.923748088,7.698974499,823,1,full_before_split,split_separate
bagEarthGCV,0.8656575036,6.101161923,7.689156715,2125,1,full_before_split,split_separate
bagEarthGCV,0.8656352585,5.989250218,7.827487179,2418,1,full_before_split,split_separate
bagEarthGCV,0.8656342049,6.122273024,7.854149943,818,1,full_before_split,split_separate
bagEarthGCV,0.8655661533,5.94705328,7.510576674,358,1,full_before_split,split_separate
bagEarthGCV,0.8655281719,5.700613146,7.762603217,1508,1,full_before_split,split_separate
bagEarthGCV,0.865406867,6.32316363,7.99684938,2350,1,full_before_split,split_separate
bagEarthGCV,0.8653884611,5.815608497,7.707138096,1089,1,full_before_split,split_separate
bagEarthGCV,0.865356859,6.085139754,7.800049399,469,1,full_before_split,split_separate
bagEarthGCV,0.86532611,5.918939336,7.532763163,2647,1,full_before_split,split_separate
bagEarthGCV,0.8653026848,6.019022609,7.648150006,2179,1,full_before_split,split_separate
bagEarthGCV,0.865244801,6.103516765,7.94321591,1020,1,full_before_split,split_separate
bagEarthGCV,0.865239753,5.855646253,7.531440972,335,1,full_before_split,split_separate
bagEarthGCV,0.8651673202,6.217939255,7.729689324,3128,1,full_before_split,split_separate
bagEarthGCV,0.8651655758,6.055097189,7.754604874,628,1,full_before_split,split_separate
bagEarthGCV,0.8651589581,5.881516249,7.553320476,718,1,full_before_split,split_separate
bagEarthGCV,0.86510174,6.28372772,7.906452722,2371,1,full_before_split,split_separate
bagEarthGCV,0.8650866413,6.201465678,7.748635332,2110,1,full_before_split,split_separate
bagEarthGCV,0.8650134675,6.384441218,7.810854809,3682,1,full_before_split,split_separate
bagEarthGCV,0.8649945291,6.2069273,7.775538737,2156,1,full_before_split,split_separate
bagEarthGCV,0.864964538,6.076653764,7.839844467,2759,1,full_before_split,split_separate
bagEarthGCV,0.8649396794,6.161276226,7.859606934,2447,1,full_before_split,split_separate
bagEarthGCV,0.8649173169,6.103604861,7.762844479,2593,1,full_before_split,split_separate
bagEarthGCV,0.8648991929,6.427499891,8.104430481,2658,1,full_before_split,split_separate
bagEarthGCV,0.8648831444,6.268730045,8.050263594,254,1,full_before_split,split_separate
bagEarthGCV,0.8648401359,6.219983094,7.794888444,515,1,full_before_split,split_separate
bagEarthGCV,0.8648311039,5.865569935,8.022901367,2381,1,full_before_split,split_separate
bagEarthGCV,0.8647684244,5.681403063,7.554017101,2116,1,full_before_split,split_separate
bagEarthGCV,0.8647607783,6.090539109,7.619807196,3648,1,full_before_split,split_separate
bagEarthGCV,0.8647375024,6.026818371,7.803897042,1278,1,full_before_split,split_separate
bagEarthGCV,0.8646942437,6.070230629,7.967963009,3568,1,full_before_split,split_separate
bagEarthGCV,0.8646913339,5.870288719,7.557476391,2424,1,full_before_split,split_separate
bagEarthGCV,0.8646904644,5.930323997,7.604110184,751,1,full_before_split,split_separate
bagEarthGCV,0.8646170616,6.011946603,7.593993867,398,1,full_before_split,split_separate
bagEarthGCV,0.8646001095,5.861770881,7.551007087,1,1,full_before_split,split_separate
bagEarthGCV,0.8645981351,6.006169348,7.894765454,1904,1,full_before_split,split_separate
bagEarthGCV,0.8645400981,5.938619742,7.76334973,3481,1,full_before_split,split_separate
bagEarthGCV,0.8645093619,6.244482574,7.994676816,3231,1,full_before_split,split_separate
bagEarthGCV,0.8645047789,5.991055016,7.782521807,2886,1,full_before_split,split_separate
bagEarthGCV,0.8644894366,6.033138494,7.519497902,2651,1,full_before_split,split_separate
bagEarthGCV,0.8644400661,6.126767588,7.721838994,1542,1,full_before_split,split_separate
bagEarthGCV,0.8644131971,5.891097311,7.659822317,3941,1,full_before_split,split_separate
bagEarthGCV,0.8643837392,5.995361271,7.956820412,2855,1,full_before_split,split_separate
bagEarthGCV,0.8643783843,6.289166747,7.912966041,1132,1,full_before_split,split_separate
bagEarthGCV,0.8643756871,6.105986556,7.812103285,770,1,full_before_split,split_separate
bagEarthGCV,0.8643605004,5.96486974,7.656792976,2857,1,full_before_split,split_separate
bagEarthGCV,0.8643584383,6.380424076,7.888587611,3393,1,full_before_split,split_separate
bagEarthGCV,0.8643549278,5.974101295,7.581640693,87,1,full_before_split,split_separate
bagEarthGCV,0.8643209396,6.310942071,8.046213518,452,1,full_before_split,split_separate
bagEarthGCV,0.8643049608,6.046877125,7.760830677,1679,1,full_before_split,split_separate
bagEarthGCV,0.8641780702,6.170872996,7.820909105,53,1,full_before_split,split_separate
bagEarthGCV,0.8641649065,6.290740558,7.760891039,3959,1,full_before_split,split_separate
bagEarthGCV,0.8641121344,6.43719577,8.179560832,1041,1,full_before_split,split_separate
bagEarthGCV,0.8640861202,5.899127231,7.849216976,3,1,full_before_split,split_separate
bagEarthGCV,0.863940145,5.953858924,7.4928802,3947,1,full_before_split,split_separate
bagEarthGCV,0.8638067402,6.178511196,7.861166352,725,1,full_before_split,split_separate
bagEarthGCV,0.8637786494,6.124955373,7.833573606,2679,1,full_before_split,split_separate
bagEarthGCV,0.8637353019,6.092838512,7.807989809,519,1,full_before_split,split_separate
bagEarthGCV,0.8637150747,5.93341484,7.768572175,2416,1,full_before_split,split_separate
