Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
brnn,0.8685191472,5.815051013,7.497904856,2227,1,full_before_split,split_separate
brnn,0.8684547925,5.912079577,7.740352672,242,1,full_before_split,split_separate
brnn,0.8684345003,6.277574936,7.867087695,3142,1,full_before_split,split_separate
brnn,0.8682433467,5.929874037,7.619998177,1996,1,full_before_split,split_separate
brnn,0.8682416691,5.777823555,7.441340652,1464,1,full_before_split,split_separate
brnn,0.8681851601,5.941475382,7.781886001,583,1,full_before_split,split_separate
brnn,0.8681746322,5.880840971,7.733275269,1038,1,full_before_split,split_separate
brnn,0.8681326593,5.78190053,7.758001595,3360,1,full_before_split,split_separate
brnn,0.8681177164,5.999249149,7.806393816,2342,1,full_before_split,split_separate
brnn,0.8679999303,5.713582504,7.494053585,167,1,full_before_split,split_separate
brnn,0.8679879215,6.266015195,7.956619871,3861,1,full_before_split,split_separate
brnn,0.8678992409,5.759434652,7.62135337,2702,1,full_before_split,split_separate
brnn,0.8678032792,5.998711793,8.002139332,1316,1,full_before_split,split_separate
brnn,0.8677672297,5.725972236,7.366108491,2074,1,full_before_split,split_separate
brnn,0.867659069,5.902823525,7.737452741,1504,1,full_before_split,split_separate
brnn,0.8676442807,5.773875475,7.527511192,1722,1,full_before_split,split_separate
brnn,0.8673668936,5.753326475,7.574158249,2821,1,full_before_split,split_separate
brnn,0.8673642501,5.75080086,7.642273827,2007,1,full_before_split,split_separate
brnn,0.867265825,5.751294524,7.623685896,2035,1,full_before_split,split_separate
brnn,0.8671738143,5.730815689,7.804310894,2610,1,full_before_split,split_separate
brnn,0.8671285362,5.871628795,7.644333634,127,1,full_before_split,split_separate
brnn,0.8671126405,5.902691675,7.929002782,1618,1,full_before_split,split_separate
brnn,0.8668679088,6.06637272,7.516967245,3051,1,full_before_split,split_separate
brnn,0.8667939875,5.692452442,7.562081486,3575,1,full_before_split,split_separate
brnn,0.8667114857,6.077546043,7.970773646,67,1,full_before_split,split_separate
brnn,0.8665016677,6.006576336,8.023115781,354,1,full_before_split,split_separate
brnn,0.8664625205,6.017359572,7.872522846,2277,1,full_before_split,split_separate
brnn,0.8663907008,6.163696906,7.777375023,1174,1,full_before_split,split_separate
brnn,0.8663450829,6.030081625,7.923926161,3322,1,full_before_split,split_separate
brnn,0.8662105767,5.887723107,7.87562561,1172,1,full_before_split,split_separate
brnn,0.8661345489,5.851106306,7.639114515,3662,1,full_before_split,split_separate
brnn,0.8661139644,6.078505279,7.821171992,1388,1,full_before_split,split_separate
brnn,0.8660754571,6.000302498,7.758588125,738,1,full_before_split,split_separate
brnn,0.8660374353,5.875893201,7.686291527,177,1,full_before_split,split_separate
brnn,0.8659061675,5.766768591,7.458104836,1771,1,full_before_split,split_separate
brnn,0.8658013119,6.034443146,7.629508057,139,1,full_before_split,split_separate
brnn,0.8657519717,6.474094472,7.948092612,3866,1,full_before_split,split_separate
brnn,0.8656737738,6.048802464,7.936626427,3088,1,full_before_split,split_separate
brnn,0.8656565731,6.18977589,7.987742154,3155,1,full_before_split,split_separate
brnn,0.8656430392,5.9381199,7.706660548,2265,1,full_before_split,split_separate
brnn,0.865642581,6.131611267,7.974619203,1010,1,full_before_split,split_separate
brnn,0.8656004963,6.032054763,7.715481366,211,1,full_before_split,split_separate
brnn,0.8655918966,6.275624913,7.633717194,3400,1,full_before_split,split_separate
brnn,0.8655862804,5.940195329,7.590281734,1027,1,full_before_split,split_separate
brnn,0.8655678377,5.59401036,7.659417966,195,1,full_before_split,split_separate
brnn,0.8655606534,5.803162419,7.938696466,624,1,full_before_split,split_separate
brnn,0.8653241009,5.969675555,7.67875031,3979,1,full_before_split,split_separate
brnn,0.8652780552,6.027399096,7.778614167,1165,1,full_before_split,split_separate
brnn,0.8652166155,5.978756837,7.756474013,3989,1,full_before_split,split_separate
brnn,0.8650855542,6.341277876,8.124138072,3173,1,full_before_split,split_separate
brnn,0.8649295652,6.185142559,8.026827771,560,1,full_before_split,split_separate
brnn,0.8648091289,6.021495009,7.784532277,1753,1,full_before_split,split_separate
brnn,0.8648050372,5.837944899,7.717199056,356,1,full_before_split,split_separate
brnn,0.8647041859,6.10473803,7.857851201,666,1,full_before_split,split_separate
brnn,0.864537269,5.965029501,7.809662396,3874,1,full_before_split,split_separate
brnn,0.8645191448,5.801094891,7.819997731,2847,1,full_before_split,split_separate
brnn,0.8643950373,5.857199723,7.807500431,2363,1,full_before_split,split_separate
brnn,0.8643935383,6.068601836,7.818101495,3384,1,full_before_split,split_separate
brnn,0.8643791183,6.117097649,7.86629792,815,1,full_before_split,split_separate
brnn,0.864226864,5.84276648,7.8410493,2985,1,full_before_split,split_separate
brnn,0.8641915262,6.361832108,7.866473646,2761,1,full_before_split,split_separate
brnn,0.8641630625,5.743226548,7.722524446,535,1,full_before_split,split_separate
brnn,0.8641301256,6.001188513,7.891075281,2438,1,full_before_split,split_separate
brnn,0.8640143667,6.175008942,8.124313626,1175,1,full_before_split,split_separate
brnn,0.8638768776,6.364444174,7.87124391,541,1,full_before_split,split_separate
brnn,0.8636511963,6.193578956,7.897516813,3640,1,full_before_split,split_separate
brnn,0.8633340038,6.019521659,7.833611778,1377,1,full_before_split,split_separate
brnn,0.8633106126,5.534776488,7.681612044,345,1,full_before_split,split_separate
brnn,0.8633018759,6.057435114,8.043180449,3584,1,full_before_split,split_separate
brnn,0.8632735225,6.306680481,7.99198745,2552,1,full_before_split,split_separate
brnn,0.8632438962,5.898870534,7.577650564,1149,1,full_before_split,split_separate
brnn,0.8632273171,6.204471578,7.883207697,673,1,full_before_split,split_separate
brnn,0.8631681584,5.646914364,7.49644759,3943,1,full_before_split,split_separate
brnn,0.8631673122,5.971571876,7.925596018,865,1,full_before_split,split_separate
brnn,0.8631464797,5.598545327,7.85180267,966,1,full_before_split,split_separate
brnn,0.8629994445,6.302442531,7.976856931,1183,1,full_before_split,split_separate
brnn,0.862991913,6.109856723,7.880912091,2989,1,full_before_split,split_separate
brnn,0.8629539316,6.058091447,7.828945207,775,1,full_before_split,split_separate
brnn,0.8628731178,6.030681243,8.002817192,3340,1,full_before_split,split_separate
brnn,0.8628407458,5.909771342,7.880323289,3195,1,full_before_split,split_separate
brnn,0.8628318012,6.153469158,7.838914794,1884,1,full_before_split,split_separate
brnn,0.8628154248,6.056716705,7.860073036,3159,1,full_before_split,split_separate
brnn,0.8628093446,5.896637443,7.789471261,215,1,full_before_split,split_separate
brnn,0.8627600021,5.950777696,7.921252593,3114,1,full_before_split,split_separate
brnn,0.8625844828,6.507901995,8.018532026,2764,1,full_before_split,split_separate
brnn,0.8625531478,6.155951274,7.768377848,2529,1,full_before_split,split_separate
brnn,0.8624980958,6.185805257,7.889382732,693,1,full_before_split,split_separate
brnn,0.8624938455,6.067541168,7.905363641,2080,1,full_before_split,split_separate
brnn,0.8624778322,5.615181953,7.533013061,2630,1,full_before_split,split_separate
brnn,0.862312275,5.965193498,7.912179713,2961,1,full_before_split,split_separate
brnn,0.8621972924,6.228150346,8.044941097,86,1,full_before_split,split_separate
brnn,0.8621435418,6.209294922,8.104819901,204,1,full_before_split,split_separate
brnn,0.8620513946,5.968372089,7.773178096,3312,1,full_before_split,split_separate
brnn,0.8620397168,6.199130127,8.004326589,1756,1,full_before_split,split_separate
brnn,0.8620328511,6.321402467,7.963650821,240,1,full_before_split,split_separate
brnn,0.8619891102,6.23845901,7.855180089,2020,1,full_before_split,split_separate
brnn,0.8618685938,6.068720177,7.959670993,1049,1,full_before_split,split_separate
brnn,0.8618555872,6.148012559,7.981170969,1964,1,full_before_split,split_separate
brnn,0.8618139409,5.944901007,7.677422225,3019,1,full_before_split,split_separate
brnn,0.861756161,6.167427991,8.006734169,823,1,full_before_split,split_separate
brnn,0.8617545517,6.382414701,8.010485611,1115,1,full_before_split,split_separate
brnn,0.86169544,5.773706049,7.818563726,3546,1,full_before_split,split_separate
brnn,0.8616497665,6.092887365,7.825616758,2454,1,full_before_split,split_separate
brnn,0.8616466347,6.261793388,7.97768414,1958,1,full_before_split,split_separate
brnn,0.8616240866,5.834552356,7.772347288,3869,1,full_before_split,split_separate
brnn,0.8615737635,6.258986692,7.825435999,2736,1,full_before_split,split_separate
brnn,0.8615504689,6.150151993,8.220460674,3764,1,full_before_split,split_separate
brnn,0.861462365,6.101488977,8.141434516,2899,1,full_before_split,split_separate
brnn,0.8612641192,5.771564674,7.676984004,3109,1,full_before_split,split_separate
brnn,0.8612558348,6.219474078,7.960499803,1768,1,full_before_split,split_separate
brnn,0.8612521337,6.264663315,7.784020448,1311,1,full_before_split,split_separate
brnn,0.8612353588,5.891609106,7.822285626,2853,1,full_before_split,split_separate
brnn,0.8612129239,6.259083012,7.886135981,3299,1,full_before_split,split_separate
brnn,0.8611804901,6.376552544,8.080068382,3332,1,full_before_split,split_separate
brnn,0.8611151858,6.068191207,8.128308097,793,1,full_before_split,split_separate
brnn,0.8610735752,5.937732215,7.629405459,3090,1,full_before_split,split_separate
brnn,0.8610681936,6.311604741,8.115955764,3038,1,full_before_split,split_separate
brnn,0.8610614557,6.306995022,7.956173816,1483,1,full_before_split,split_separate
brnn,0.8610286172,6.111733008,7.949255581,3703,1,full_before_split,split_separate
brnn,0.8609679818,6.237530921,7.941963788,2591,1,full_before_split,split_separate
brnn,0.8609058229,6.24029941,8.001596786,2139,1,full_before_split,split_separate
brnn,0.860839999,6.228331052,8.229815537,3829,1,full_before_split,split_separate
brnn,0.8608297056,6.327392708,8.063928912,1152,1,full_before_split,split_separate
brnn,0.8608229867,6.020228692,7.843331686,2070,1,full_before_split,split_separate
brnn,0.8608157953,6.237381768,8.066321712,1363,1,full_before_split,split_separate
brnn,0.8607279807,6.236259504,8.163222483,3916,1,full_before_split,split_separate
brnn,0.860689382,6.185593074,7.88482036,1220,1,full_before_split,split_separate
brnn,0.8606740707,5.85860707,8.043381672,1815,1,full_before_split,split_separate
brnn,0.8606468438,6.344382164,8.090701347,387,1,full_before_split,split_separate
brnn,0.8604742996,6.239610755,8.11520236,1821,1,full_before_split,split_separate
brnn,0.8603532875,5.990687069,7.869594341,875,1,full_before_split,split_separate
brnn,0.8603210616,5.948734856,7.827098877,3482,1,full_before_split,split_separate
brnn,0.8602653034,6.333170082,7.963445634,702,1,full_before_split,split_separate
brnn,0.8602223674,5.846670256,7.831073053,1051,1,full_before_split,split_separate
brnn,0.860172808,6.293574377,7.951153581,2976,1,full_before_split,split_separate
brnn,0.86016746,5.719455677,7.896144088,2235,1,full_before_split,split_separate
brnn,0.8601320121,6.076529296,7.756529721,980,1,full_before_split,split_separate
brnn,0.8601050688,6.226042252,7.99385292,3565,1,full_before_split,split_separate
brnn,0.8600688037,6.010481825,7.767421556,2689,1,full_before_split,split_separate
brnn,0.8600103866,5.954093678,7.764176904,672,1,full_before_split,split_separate
brnn,0.8599731701,6.204668646,8.067044053,2410,1,full_before_split,split_separate
brnn,0.8599698239,5.817442786,7.999942762,1447,1,full_before_split,split_separate
brnn,0.8599597454,6.116683963,7.90255601,3462,1,full_before_split,split_separate
brnn,0.8599588503,6.392858397,8.069104128,776,1,full_before_split,split_separate
brnn,0.8599533897,6.582148174,8.416717272,2360,1,full_before_split,split_separate
brnn,0.8598251124,6.188280976,8.064282622,1818,1,full_before_split,split_separate
brnn,0.8598189896,5.931116788,7.677799519,22,1,full_before_split,split_separate
brnn,0.8597331829,6.049923598,7.920827833,146,1,full_before_split,split_separate
brnn,0.8596984493,6.270721195,8.077867485,1911,1,full_before_split,split_separate
brnn,0.8596737037,6.210671127,8.147113398,3002,1,full_before_split,split_separate
brnn,0.8596409326,6.480893608,8.189817586,2030,1,full_before_split,split_separate
brnn,0.859636772,5.977217264,7.924619844,3236,1,full_before_split,split_separate
brnn,0.8596045925,6.128152904,8.031606577,1981,1,full_before_split,split_separate
brnn,0.8595447846,6.254138282,7.775319794,2333,1,full_before_split,split_separate
brnn,0.8594184418,6.09122028,7.80629675,3702,1,full_before_split,split_separate
brnn,0.859414294,6.271056942,8.108289939,2569,1,full_before_split,split_separate
brnn,0.8593748304,5.93719908,7.758347184,320,1,full_before_split,split_separate
brnn,0.8593178746,6.209033537,7.918331524,2297,1,full_before_split,split_separate
brnn,0.8592789568,6.441966377,7.966255771,3677,1,full_before_split,split_separate
brnn,0.8592754217,5.768058405,7.626282844,3054,1,full_before_split,split_separate
brnn,0.8592588592,6.278628884,8.001189137,3901,1,full_before_split,split_separate
brnn,0.8592323285,6.303441136,8.096045804,2871,1,full_before_split,split_separate
brnn,0.8591692519,6.172932718,8.008096308,1747,1,full_before_split,split_separate
brnn,0.8591517344,6.036097058,7.973887883,836,1,full_before_split,split_separate
brnn,0.8591511968,6.097295537,7.687640908,1844,1,full_before_split,split_separate
brnn,0.8591292417,6.222973087,8.003471955,210,1,full_before_split,split_separate
brnn,0.8591221067,5.892081081,7.726728111,3959,1,full_before_split,split_separate
brnn,0.8591050955,6.277589525,8.329636557,463,1,full_before_split,split_separate
brnn,0.8590674914,6.093353131,7.841046209,1302,1,full_before_split,split_separate
brnn,0.8589960781,6.341552258,8.028901639,713,1,full_before_split,split_separate
brnn,0.8589622519,6.160987429,8.002562022,1045,1,full_before_split,split_separate
brnn,0.8589521076,5.830306832,7.678957414,3380,1,full_before_split,split_separate
brnn,0.8589509911,5.990237034,7.876787833,3353,1,full_before_split,split_separate
brnn,0.8589251341,6.293352899,7.865695327,1047,1,full_before_split,split_separate
brnn,0.8589098195,6.147689122,7.926575406,2530,1,full_before_split,split_separate
brnn,0.8588982873,5.642168506,7.51668085,1440,1,full_before_split,split_separate
brnn,0.8588897281,5.921978189,7.781535231,2306,1,full_before_split,split_separate
brnn,0.8588799427,6.390491376,8.13436491,2123,1,full_before_split,split_separate
brnn,0.8588261365,6.085578023,8.04945175,3108,1,full_before_split,split_separate
brnn,0.8587763425,6.004574115,7.82053765,2010,1,full_before_split,split_separate
brnn,0.8587349287,5.997068433,7.85144177,512,1,full_before_split,split_separate
brnn,0.8586627057,6.227496732,7.810278523,669,1,full_before_split,split_separate
brnn,0.85864489,6.050650611,7.735165727,2609,1,full_before_split,split_separate
brnn,0.8586177087,6.242288939,8.142322868,883,1,full_before_split,split_separate
brnn,0.8585908959,6.094305927,7.967844575,2002,1,full_before_split,split_separate
brnn,0.8585501903,6.167131211,8.204814128,2963,1,full_before_split,split_separate
brnn,0.8585228654,5.954309935,7.853518486,3493,1,full_before_split,split_separate
brnn,0.8584181117,6.217435973,8.041354166,1197,1,full_before_split,split_separate
brnn,0.858381155,6.317880401,8.412222185,1663,1,full_before_split,split_separate
brnn,0.8583781409,6.361583673,8.219992784,1509,1,full_before_split,split_separate
brnn,0.8583701392,5.891981097,7.767004885,2887,1,full_before_split,split_separate
brnn,0.8583479902,5.700429155,8.069605311,1787,1,full_before_split,split_separate
brnn,0.8583425407,6.081907097,8.012071574,2129,1,full_before_split,split_separate
brnn,0.858324104,6.394431789,8.010870253,3841,1,full_before_split,split_separate
brnn,0.8582819039,5.972321097,7.679683436,2013,1,full_before_split,split_separate
brnn,0.8582292477,5.852783077,7.764393781,2107,1,full_before_split,split_separate
brnn,0.8581852439,6.484296692,8.101447039,854,1,full_before_split,split_separate
brnn,0.8581694507,6.151107474,8.034819376,2223,1,full_before_split,split_separate
brnn,0.8581678544,6.103007836,7.890727242,212,1,full_before_split,split_separate
brnn,0.8581399696,6.009463821,8.024800335,2440,1,full_before_split,split_separate
brnn,0.8581158616,6.393101649,8.161784449,1359,1,full_before_split,split_separate
brnn,0.8580988015,6.256235716,8.015179463,508,1,full_before_split,split_separate
brnn,0.858000783,5.943842199,7.994172189,3815,1,full_before_split,split_separate
brnn,0.857908849,6.328137751,8.074275878,3751,1,full_before_split,split_separate
brnn,0.8578830348,5.672801553,7.841138654,1517,1,full_before_split,split_separate
brnn,0.8578151444,6.428422229,8.093314226,328,1,full_before_split,split_separate
brnn,0.8577966136,6.187300113,7.92815848,2975,1,full_before_split,split_separate
brnn,0.8577604192,6.307835312,7.999379223,2081,1,full_before_split,split_separate
brnn,0.8577330675,6.174771527,7.772951397,592,1,full_before_split,split_separate
brnn,0.8577105541,6.03824327,7.883395201,564,1,full_before_split,split_separate
brnn,0.8576724735,6.075446227,8.001374108,925,1,full_before_split,split_separate
brnn,0.8576430305,6.057412517,7.8914365,166,1,full_before_split,split_separate
brnn,0.8576306182,6.10400819,8.015443151,3526,1,full_before_split,split_separate
brnn,0.8575919479,6.033426743,7.912373837,995,1,full_before_split,split_separate
brnn,0.8575902777,6.064321906,8.033292949,447,1,full_before_split,split_separate
brnn,0.8575466953,6.021441731,8.15099024,1532,1,full_before_split,split_separate
brnn,0.8575106157,6.313771911,7.851876902,2102,1,full_before_split,split_separate
brnn,0.8573897155,6.239585105,8.325898246,1896,1,full_before_split,split_separate
brnn,0.8573878968,6.305715218,8.111009593,322,1,full_before_split,split_separate
brnn,0.8573737199,6.361070097,7.991922785,1656,1,full_before_split,split_separate
brnn,0.8573235987,6.114543524,7.996732084,3042,1,full_before_split,split_separate
brnn,0.8572540282,6.213217071,8.1002133,3491,1,full_before_split,split_separate
brnn,0.8572039327,6.488426132,8.145129228,252,1,full_before_split,split_separate
brnn,0.8571947337,5.855774896,7.746252119,3854,1,full_before_split,split_separate
brnn,0.8571890752,6.095140029,7.772135613,2539,1,full_before_split,split_separate
brnn,0.8571129618,6.133058349,7.944401932,459,1,full_before_split,split_separate
brnn,0.8570943734,5.942727157,7.790757334,3386,1,full_before_split,split_separate
brnn,0.8570526493,6.204047583,7.97023782,290,1,full_before_split,split_separate
brnn,0.8570251446,6.187333433,7.991684798,2292,1,full_before_split,split_separate
brnn,0.8569417248,6.000495534,8.12781148,2832,1,full_before_split,split_separate
brnn,0.8569161696,6.41278365,8.088462975,1565,1,full_before_split,split_separate
brnn,0.8568845867,5.852926401,7.9929389,3133,1,full_before_split,split_separate
brnn,0.8567321521,6.142978831,8.009606333,3860,1,full_before_split,split_separate
brnn,0.8567179661,5.986885679,7.898323269,3738,1,full_before_split,split_separate
brnn,0.8567169921,6.268549355,7.899039692,2981,1,full_before_split,split_separate
brnn,0.8566995888,6.409627857,7.951155627,601,1,full_before_split,split_separate
brnn,0.8566926958,6.006990353,7.919752984,2459,1,full_before_split,split_separate
brnn,0.8566468245,6.508936074,8.338522896,919,1,full_before_split,split_separate
brnn,0.8566380247,6.368002993,7.974176035,3913,1,full_before_split,split_separate
brnn,0.8566241023,6.334457098,8.069795368,2850,1,full_before_split,split_separate
brnn,0.8565734605,6.239867451,8.114637354,3850,1,full_before_split,split_separate
brnn,0.8565580717,5.957463438,7.592627193,1720,1,full_before_split,split_separate
brnn,0.8564807677,6.585921702,8.267768814,2224,1,full_before_split,split_separate
brnn,0.8564770748,6.198811438,7.995697664,3903,1,full_before_split,split_separate
brnn,0.8564659591,6.24412832,7.928361961,3127,1,full_before_split,split_separate
brnn,0.8564466433,6.488951508,8.127678863,912,1,full_before_split,split_separate
brnn,0.8563884981,6.144623122,8.036103927,2242,1,full_before_split,split_separate
brnn,0.8563461007,6.017479173,7.983465243,3442,1,full_before_split,split_separate
brnn,0.8563096026,6.137001044,7.89153782,2711,1,full_before_split,split_separate
brnn,0.8562355266,6.22924058,8.281823491,797,1,full_before_split,split_separate
brnn,0.8562194535,6.345665918,8.231796298,2827,1,full_before_split,split_separate
brnn,0.856198222,6.096050869,7.725503818,1401,1,full_before_split,split_separate
brnn,0.8561908983,6.339076335,7.87884601,839,1,full_before_split,split_separate
brnn,0.8560990495,5.897717459,8.09524203,3775,1,full_before_split,split_separate
brnn,0.8560733393,6.252055415,8.084124771,434,1,full_before_split,split_separate
brnn,0.856046415,6.281599096,8.042205597,2127,1,full_before_split,split_separate
brnn,0.8559387239,6.223295861,8.276998356,1755,1,full_before_split,split_separate
brnn,0.8557890999,6.415151706,8.045443889,2300,1,full_before_split,split_separate
brnn,0.8557353353,6.563271761,8.084324468,3759,1,full_before_split,split_separate
brnn,0.8557270539,6.310272227,8.220336939,3098,1,full_before_split,split_separate
brnn,0.8557164226,5.91069592,7.908178862,2025,1,full_before_split,split_separate
brnn,0.8556680415,6.361476915,8.108679668,1839,1,full_before_split,split_separate
brnn,0.8556610767,6.357886156,8.009863746,3004,1,full_before_split,split_separate
brnn,0.8556549198,6.217214046,7.988290341,3150,1,full_before_split,split_separate
brnn,0.8556341765,6.122088529,7.885395831,2641,1,full_before_split,split_separate
brnn,0.8556255043,6.482769774,8.421494048,3906,1,full_before_split,split_separate
brnn,0.855617599,6.661071501,8.300687927,3371,1,full_before_split,split_separate
brnn,0.8555976392,5.960868847,8.295466619,549,1,full_before_split,split_separate
brnn,0.8555969801,6.038161264,7.906466824,1189,1,full_before_split,split_separate
brnn,0.855561878,6.480577629,8.358775486,200,1,full_before_split,split_separate
brnn,0.8555616325,6.480769513,8.216381265,3273,1,full_before_split,split_separate
brnn,0.8555612201,6.386184906,8.071229461,3942,1,full_before_split,split_separate
brnn,0.8555135707,6.328973157,8.213695791,444,1,full_before_split,split_separate
brnn,0.8554866661,6.374317679,8.200091973,85,1,full_before_split,split_separate
brnn,0.8554800675,6.095289175,7.956759584,3790,1,full_before_split,split_separate
brnn,0.8554538106,5.996289431,7.916911499,2495,1,full_before_split,split_separate
brnn,0.8554462543,6.262494617,7.961410457,1147,1,full_before_split,split_separate
brnn,0.8554415741,6.016950687,7.86593826,1715,1,full_before_split,split_separate
brnn,0.8554034098,5.98852491,7.971771596,1142,1,full_before_split,split_separate
brnn,0.8553836091,6.014080306,7.845186408,646,1,full_before_split,split_separate
brnn,0.8553649666,6.182529553,7.923078436,2191,1,full_before_split,split_separate
brnn,0.8552749138,6.039122269,8.156277255,319,1,full_before_split,split_separate
brnn,0.855238792,6.088307196,7.934784865,515,1,full_before_split,split_separate
brnn,0.8552044678,6.279528587,8.146954727,2450,1,full_before_split,split_separate
brnn,0.8551989732,6.153238925,7.850982176,2717,1,full_before_split,split_separate
brnn,0.8551784787,6.358805646,8.197072934,3946,1,full_before_split,split_separate
