Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
ppr,0.8465858,6.271620549,8.16723742,3950,1,full_before_split,split_separate
ppr,0.8461974159,6.933195741,8.675181005,944,1,full_before_split,split_separate
ppr,0.8461645034,7.048549272,8.752066796,3290,1,full_before_split,split_separate
ppr,0.8459501745,6.335097088,8.143245575,2410,1,full_before_split,split_separate
ppr,0.8459475084,6.403917856,8.327207904,3744,1,full_before_split,split_separate
ppr,0.8457839324,6.30992048,8.18200408,2171,1,full_before_split,split_separate
ppr,0.8457419132,6.222351374,8.410001673,1668,1,full_before_split,split_separate
ppr,0.8455069513,6.55771811,8.365712463,635,1,full_before_split,split_separate
ppr,0.8454987666,6.500034172,8.49392857,607,1,full_before_split,split_separate
ppr,0.8453376801,6.609948216,8.318700574,750,1,full_before_split,split_separate
ppr,0.8450549162,6.50387288,8.433150937,375,1,full_before_split,split_separate
ppr,0.8448167706,6.423115697,8.234026264,502,1,full_before_split,split_separate
ppr,0.8447472455,6.320641793,8.311500021,3725,1,full_before_split,split_separate
ppr,0.8446696549,6.271320211,8.274087219,1357,1,full_before_split,split_separate
ppr,0.8446467904,6.524105406,8.466221127,2814,1,full_before_split,split_separate
ppr,0.8446272839,6.378066602,8.311641256,2416,1,full_before_split,split_separate
ppr,0.8444045663,6.481880278,8.305760607,50,1,full_before_split,split_separate
ppr,0.8442481452,6.540798421,8.371875687,3462,1,full_before_split,split_separate
ppr,0.8440245243,6.488048361,8.452154115,3718,1,full_before_split,split_separate
ppr,0.8439989634,6.150453238,8.142186244,2130,1,full_before_split,split_separate
ppr,0.8436247029,6.657054215,8.490404896,3415,1,full_before_split,split_separate
ppr,0.8436014787,6.296520286,8.142905861,780,1,full_before_split,split_separate
ppr,0.843576283,6.556716469,8.473075439,176,1,full_before_split,split_separate
ppr,0.8434464688,6.179113178,8.166505215,1871,1,full_before_split,split_separate
ppr,0.8433882774,6.595162031,8.132992159,3326,1,full_before_split,split_separate
ppr,0.8433711473,6.798844747,8.642816587,1599,1,full_before_split,split_separate
ppr,0.84336011,6.569118079,8.27389263,665,1,full_before_split,split_separate
ppr,0.8433040195,6.694243417,8.742391975,6,1,full_before_split,split_separate
ppr,0.8432641847,6.196971604,8.148606179,1384,1,full_before_split,split_separate
ppr,0.8431828973,6.18842834,8.224549143,414,1,full_before_split,split_separate
ppr,0.8429624005,6.61735469,8.467762537,139,1,full_before_split,split_separate
ppr,0.8429213764,6.640435433,8.579244657,1712,1,full_before_split,split_separate
ppr,0.8428310979,6.76337153,8.524229617,844,1,full_before_split,split_separate
ppr,0.8428239009,6.368624613,8.164148442,530,1,full_before_split,split_separate
ppr,0.84276337,6.682953441,8.572360556,3590,1,full_before_split,split_separate
ppr,0.8425885065,6.52278286,8.383244524,1533,1,full_before_split,split_separate
ppr,0.8425306655,6.184485396,8.220117199,3542,1,full_before_split,split_separate
ppr,0.8424699386,6.656122592,8.593655424,3812,1,full_before_split,split_separate
ppr,0.8421897683,6.419055948,8.437688304,732,1,full_before_split,split_separate
ppr,0.8421181621,6.161630827,8.059666574,2691,1,full_before_split,split_separate
ppr,0.8420316956,6.495271998,8.53273031,1676,1,full_before_split,split_separate
ppr,0.8417469588,6.549741967,8.564407426,3376,1,full_before_split,split_separate
ppr,0.8416634075,6.732219142,8.52285682,1385,1,full_before_split,split_separate
ppr,0.8416200281,6.561456913,8.286660449,465,1,full_before_split,split_separate
ppr,0.8411907891,6.470593696,8.527945618,2411,1,full_before_split,split_separate
ppr,0.8408968286,6.250480136,8.28360295,705,1,full_before_split,split_separate
ppr,0.8408532965,6.57158346,8.82192376,108,1,full_before_split,split_separate
ppr,0.8408524904,6.431292343,8.412630677,724,1,full_before_split,split_separate
ppr,0.8408138515,6.572025688,8.576388288,3528,1,full_before_split,split_separate
ppr,0.8406072238,6.711101483,8.644498942,2288,1,full_before_split,split_separate
ppr,0.8405065446,6.707906739,8.384056783,924,1,full_before_split,split_separate
ppr,0.8404205627,6.697142658,8.619846017,2678,1,full_before_split,split_separate
ppr,0.8403837989,6.537988881,8.319432949,599,1,full_before_split,split_separate
ppr,0.8403614132,6.456173708,8.361821652,1700,1,full_before_split,split_separate
ppr,0.8403266914,6.566627045,8.455960769,1995,1,full_before_split,split_separate
ppr,0.8400389963,6.545395152,8.343086661,1,1,full_before_split,split_separate
ppr,0.8399649772,6.433718246,8.487621227,2922,1,full_before_split,split_separate
ppr,0.8399567315,6.404409068,8.485740922,2210,1,full_before_split,split_separate
ppr,0.8398829126,6.341543396,8.65943598,745,1,full_before_split,split_separate
ppr,0.8396949925,6.30690916,8.3317084,680,1,full_before_split,split_separate
ppr,0.8392229954,6.321234977,8.492102725,2271,1,full_before_split,split_separate
ppr,0.8391749376,6.692087488,8.581223756,330,1,full_before_split,split_separate
ppr,0.8391535589,6.851680299,8.707566472,343,1,full_before_split,split_separate
ppr,0.838966808,6.672729994,8.485035801,3174,1,full_before_split,split_separate
ppr,0.8387936514,6.845112653,8.802001495,436,1,full_before_split,split_separate
ppr,0.8387927864,6.540205666,8.31657141,1056,1,full_before_split,split_separate
ppr,0.8386801421,6.595487136,8.486233213,3900,1,full_before_split,split_separate
ppr,0.8384736608,6.537727315,8.356080042,2770,1,full_before_split,split_separate
ppr,0.8382136533,6.9721606,8.778036051,1478,1,full_before_split,split_separate
ppr,0.8381511906,6.136134472,8.202081209,1935,1,full_before_split,split_separate
ppr,0.8379355672,6.603402124,8.62419919,2699,1,full_before_split,split_separate
ppr,0.8379065198,6.373075559,8.245168921,3474,1,full_before_split,split_separate
ppr,0.8375917817,6.694393004,8.584908001,887,1,full_before_split,split_separate
ppr,0.8370470463,6.49390479,8.509794171,2082,1,full_before_split,split_separate
ppr,0.8370194811,6.639379233,8.848157654,960,1,full_before_split,split_separate
ppr,0.836863376,6.865349854,8.741904605,1839,1,full_before_split,split_separate
ppr,0.8366561565,6.827796266,8.684184111,1443,1,full_before_split,split_separate
ppr,0.8366048887,6.986992096,9.011354155,2639,1,full_before_split,split_separate
ppr,0.8366040191,6.562693726,8.538631097,586,1,full_before_split,split_separate
ppr,0.8365621474,6.377704211,8.447076094,2105,1,full_before_split,split_separate
ppr,0.8364353312,7.178226834,8.950385081,2242,1,full_before_split,split_separate
ppr,0.8363067291,6.708569811,8.629208545,3543,1,full_before_split,split_separate
ppr,0.8362748714,6.584801519,8.922874964,3881,1,full_before_split,split_separate
ppr,0.8362533559,6.55645184,8.399149602,3404,1,full_before_split,split_separate
ppr,0.8362527151,6.645623925,8.669171112,1968,1,full_before_split,split_separate
ppr,0.8361353313,6.672701888,8.575770947,754,1,full_before_split,split_separate
ppr,0.8360841557,6.932975359,8.875192584,631,1,full_before_split,split_separate
ppr,0.8359880263,6.462920257,8.326481831,3481,1,full_before_split,split_separate
ppr,0.8359596846,6.807086894,8.755170043,175,1,full_before_split,split_separate
ppr,0.8359369449,6.217947201,8.170012508,1498,1,full_before_split,split_separate
ppr,0.8356928726,6.600309892,8.597576197,1237,1,full_before_split,split_separate
ppr,0.835681174,6.382548414,8.399119423,3943,1,full_before_split,split_separate
ppr,0.8355933568,6.830845748,8.695905715,3503,1,full_before_split,split_separate
ppr,0.8355304038,6.338178865,8.495494998,787,1,full_before_split,split_separate
ppr,0.8355046263,6.648981646,8.693482861,2031,1,full_before_split,split_separate
ppr,0.8354764906,6.972966971,8.710771967,1425,1,full_before_split,split_separate
ppr,0.8354598549,6.368847646,8.539745589,435,1,full_before_split,split_separate
ppr,0.8354313594,6.611221987,8.348549806,2478,1,full_before_split,split_separate
ppr,0.8352749866,7.208377684,9.293798,1694,1,full_before_split,split_separate
ppr,0.8352028979,6.397451691,8.681586016,617,1,full_before_split,split_separate
ppr,0.8350416316,6.606660819,8.512826575,1743,1,full_before_split,split_separate
ppr,0.8349961801,6.434985978,8.570185607,706,1,full_before_split,split_separate
ppr,0.8349776867,6.935087385,8.688890663,271,1,full_before_split,split_separate
ppr,0.8349512519,6.69508812,8.504811845,1283,1,full_before_split,split_separate
ppr,0.8348802068,6.708546629,8.472633938,3769,1,full_before_split,split_separate
ppr,0.8348704964,6.552982409,8.363482136,657,1,full_before_split,split_separate
ppr,0.834785479,6.738120817,8.768032689,671,1,full_before_split,split_separate
ppr,0.8346443833,6.406871431,8.534756302,1660,1,full_before_split,split_separate
ppr,0.8346034319,6.617187615,8.524646769,241,1,full_before_split,split_separate
ppr,0.8345482617,6.627674493,8.862138946,1964,1,full_before_split,split_separate
ppr,0.8344728591,6.413998069,8.603882711,1575,1,full_before_split,split_separate
ppr,0.8343945093,6.564081985,8.455120187,3981,1,full_before_split,split_separate
ppr,0.8343177142,6.676146112,8.603941682,2506,1,full_before_split,split_separate
ppr,0.8341854951,6.576808718,8.629726095,460,1,full_before_split,split_separate
ppr,0.834184545,6.702320438,8.635272745,3646,1,full_before_split,split_separate
ppr,0.8341016269,6.660365433,8.567560507,1148,1,full_before_split,split_separate
ppr,0.833998894,6.627880586,8.597337995,3327,1,full_before_split,split_separate
ppr,0.8339411021,6.476492076,8.716567662,253,1,full_before_split,split_separate
ppr,0.8339257403,6.673987856,8.629829553,209,1,full_before_split,split_separate
ppr,0.8338926993,6.834066823,8.699248428,3779,1,full_before_split,split_separate
ppr,0.8337350458,6.612273224,8.600661691,1663,1,full_before_split,split_separate
ppr,0.833672158,6.367891251,8.546852074,1004,1,full_before_split,split_separate
ppr,0.833652686,6.853572033,8.831731456,147,1,full_before_split,split_separate
ppr,0.8336197802,6.338022093,8.318112122,7,1,full_before_split,split_separate
ppr,0.833539354,6.915350623,8.845139397,12,1,full_before_split,split_separate
ppr,0.8333354145,6.663654118,8.604050572,2633,1,full_before_split,split_separate
ppr,0.8333036882,6.319813104,8.499264485,93,1,full_before_split,split_separate
ppr,0.8332873239,6.651291843,8.533505345,3958,1,full_before_split,split_separate
ppr,0.8332203346,6.30812183,8.4292894,1825,1,full_before_split,split_separate
ppr,0.8332132081,6.807484857,8.804541874,173,1,full_before_split,split_separate
ppr,0.8330676489,6.421555364,8.372689201,1941,1,full_before_split,split_separate
ppr,0.8329723572,6.584947764,8.79957398,2047,1,full_before_split,split_separate
ppr,0.8329387557,6.461901181,8.712526162,1517,1,full_before_split,split_separate
ppr,0.8329240287,6.172179807,8.434296358,1379,1,full_before_split,split_separate
ppr,0.8328777558,6.730677746,8.554352651,212,1,full_before_split,split_separate
ppr,0.8328347867,6.51763315,8.863993812,2970,1,full_before_split,split_separate
ppr,0.8328214463,6.718455904,8.749446477,894,1,full_before_split,split_separate
ppr,0.8327818493,6.765798071,8.735695247,1259,1,full_before_split,split_separate
ppr,0.8327742783,6.607062805,8.640291815,1587,1,full_before_split,split_separate
ppr,0.8327570073,6.144159074,8.490239275,468,1,full_before_split,split_separate
ppr,0.8326846882,6.886383773,8.721019675,720,1,full_before_split,split_separate
ppr,0.8326529117,6.61307723,8.729015688,702,1,full_before_split,split_separate
ppr,0.8326429134,6.471852828,8.557256919,2668,1,full_before_split,split_separate
ppr,0.8326256658,6.5693087,8.84913404,1280,1,full_before_split,split_separate
ppr,0.8326071695,6.779997546,8.572622158,3272,1,full_before_split,split_separate
ppr,0.8325873722,6.621492392,8.61557082,1445,1,full_before_split,split_separate
ppr,0.8325514471,6.575958322,8.533589236,3540,1,full_before_split,split_separate
ppr,0.8323558498,6.801349253,8.677368929,1070,1,full_before_split,split_separate
ppr,0.8322934021,6.509089083,8.594743914,1205,1,full_before_split,split_separate
ppr,0.8321902352,6.699420361,8.593682767,131,1,full_before_split,split_separate
ppr,0.8321844827,6.742050654,8.650022355,528,1,full_before_split,split_separate
ppr,0.8321576716,6.60358301,8.776519313,3867,1,full_before_split,split_separate
ppr,0.832131754,6.934227849,8.652158778,1502,1,full_before_split,split_separate
ppr,0.8320298448,6.564842754,8.616593141,269,1,full_before_split,split_separate
ppr,0.832019339,6.751793346,8.401432892,1115,1,full_before_split,split_separate
ppr,0.8319871791,7.043492203,9.182420226,2608,1,full_before_split,split_separate
ppr,0.8318930332,6.736731834,8.868717964,668,1,full_before_split,split_separate
ppr,0.8318417977,6.367747883,8.489750702,3384,1,full_before_split,split_separate
ppr,0.8318408429,6.864181422,8.900150963,1652,1,full_before_split,split_separate
ppr,0.8318331109,6.712569637,9.011357836,498,1,full_before_split,split_separate
ppr,0.8317822991,6.71865363,8.607308092,3032,1,full_before_split,split_separate
ppr,0.8317555605,7.010327002,8.895978855,329,1,full_before_split,split_separate
ppr,0.8317312816,6.820190129,8.833335008,537,1,full_before_split,split_separate
ppr,0.8317281065,6.872102659,8.85017626,976,1,full_before_split,split_separate
ppr,0.8316792499,6.748366614,8.539378905,293,1,full_before_split,split_separate
ppr,0.8316695245,6.616563359,8.625598169,3872,1,full_before_split,split_separate
ppr,0.8316684423,6.259379658,8.599046384,3227,1,full_before_split,split_separate
ppr,0.8314854487,6.672417691,8.732078846,3619,1,full_before_split,split_separate
ppr,0.8314312291,6.471337459,8.395416073,29,1,full_before_split,split_separate
ppr,0.8313879624,6.800416016,8.7516576,2581,1,full_before_split,split_separate
ppr,0.8313777968,6.873191783,8.761414164,1210,1,full_before_split,split_separate
ppr,0.8312631462,6.515405921,8.679109995,3412,1,full_before_split,split_separate
ppr,0.8312360564,6.921337152,8.933667756,3871,1,full_before_split,split_separate
ppr,0.8312329752,6.270034027,8.261973629,3366,1,full_before_split,split_separate
ppr,0.8312113109,6.413792447,8.595799441,2729,1,full_before_split,split_separate
ppr,0.8311943088,6.917274978,9.098606313,2543,1,full_before_split,split_separate
ppr,0.831127485,6.972868197,8.832716393,3279,1,full_before_split,split_separate
ppr,0.8311231776,6.598755442,8.782890535,1184,1,full_before_split,split_separate
ppr,0.8311052664,6.632755256,8.814290125,525,1,full_before_split,split_separate
ppr,0.8310862168,6.933822691,8.960739212,527,1,full_before_split,split_separate
ppr,0.8309695117,6.852064502,8.7003469,1360,1,full_before_split,split_separate
ppr,0.8309324566,6.565440886,8.577116299,2348,1,full_before_split,split_separate
ppr,0.8309009229,7.064104343,9.013058207,655,1,full_before_split,split_separate
ppr,0.8308315214,6.971270078,9.242517143,961,1,full_before_split,split_separate
ppr,0.830803044,6.993397442,8.786758733,2063,1,full_before_split,split_separate
ppr,0.830796834,6.906228555,8.670037144,3120,1,full_before_split,split_separate
ppr,0.8307877052,6.807330986,8.792581076,566,1,full_before_split,split_separate
ppr,0.8307740752,6.52566052,8.720691097,2108,1,full_before_split,split_separate
ppr,0.8307481038,6.889910109,8.895332061,1177,1,full_before_split,split_separate
ppr,0.8306886598,6.883821212,9.130257795,305,1,full_before_split,split_separate
ppr,0.8306608166,6.505381167,8.727449609,33,1,full_before_split,split_separate
ppr,0.8306270924,6.63076894,8.613747029,747,1,full_before_split,split_separate
ppr,0.8305489201,6.820950841,8.882111424,362,1,full_before_split,split_separate
ppr,0.830480467,6.243981389,8.536371478,2131,1,full_before_split,split_separate
ppr,0.8304673089,7.112859979,8.966195694,1997,1,full_before_split,split_separate
ppr,0.8304474798,6.485463459,8.669436233,81,1,full_before_split,split_separate
ppr,0.8304140238,6.820166421,8.797232793,1758,1,full_before_split,split_separate
ppr,0.8303383988,6.685501073,8.885682539,2657,1,full_before_split,split_separate
ppr,0.8302945061,6.880017539,8.708928182,3640,1,full_before_split,split_separate
ppr,0.8302893711,6.495542675,8.836657954,1525,1,full_before_split,split_separate
ppr,0.830141089,6.910400561,8.824583957,2221,1,full_before_split,split_separate
ppr,0.8301222381,7.193518154,8.875220243,1766,1,full_before_split,split_separate
ppr,0.8300192166,6.451850131,8.634058537,1250,1,full_before_split,split_separate
ppr,0.8299914811,6.442784649,8.74335162,353,1,full_before_split,split_separate
ppr,0.8298779674,6.99367593,8.834874373,1317,1,full_before_split,split_separate
ppr,0.8298471297,6.726416663,8.744055315,3510,1,full_before_split,split_separate
ppr,0.8296581703,6.731074521,8.892224072,654,1,full_before_split,split_separate
ppr,0.8296552289,6.974641805,8.82841299,3206,1,full_before_split,split_separate
ppr,0.8296493631,6.791435319,8.789747463,1944,1,full_before_split,split_separate
ppr,0.8296173236,7.433254892,9.07712335,3247,1,full_before_split,split_separate
ppr,0.8296156854,6.919736911,9.024927442,3876,1,full_before_split,split_separate
ppr,0.8296074435,6.826596906,8.848075917,2050,1,full_before_split,split_separate
ppr,0.8295906124,6.499810736,8.588484757,975,1,full_before_split,split_separate
ppr,0.8294555677,6.603568045,8.649963185,3107,1,full_before_split,split_separate
ppr,0.8294131519,6.584559256,8.562654198,2396,1,full_before_split,split_separate
ppr,0.8294009827,6.983234429,8.575557788,2203,1,full_before_split,split_separate
ppr,0.8293773249,6.652113008,8.804415652,3785,1,full_before_split,split_separate
ppr,0.8293342944,6.597015004,8.391646639,1967,1,full_before_split,split_separate
ppr,0.8293264472,6.888365132,8.650552802,1336,1,full_before_split,split_separate
ppr,0.8293009464,6.425370427,8.696496909,1971,1,full_before_split,split_separate
ppr,0.8292678358,6.498935452,8.831518404,1137,1,full_before_split,split_separate
ppr,0.8292541683,6.803148626,9.026369808,1866,1,full_before_split,split_separate
ppr,0.8291907026,6.336549102,8.700422862,3338,1,full_before_split,split_separate
ppr,0.8291365049,6.577497171,8.804546403,3382,1,full_before_split,split_separate
ppr,0.8290193799,7.132154094,8.806944479,1949,1,full_before_split,split_separate
ppr,0.828890832,7.000035655,8.716728068,3809,1,full_before_split,split_separate
ppr,0.8288598534,6.774820632,8.536262343,3168,1,full_before_split,split_separate
ppr,0.8288538198,6.839611038,8.737686665,438,1,full_before_split,split_separate
ppr,0.8288414835,6.947699238,8.879889313,2585,1,full_before_split,split_separate
ppr,0.8288227218,6.879611143,8.965078256,2385,1,full_before_split,split_separate
ppr,0.8288203773,6.883132746,8.651131616,761,1,full_before_split,split_separate
ppr,0.8287839492,7.08187138,8.951341933,818,1,full_before_split,split_separate
ppr,0.8287491336,6.795558392,8.905646672,1580,1,full_before_split,split_separate
ppr,0.8287481755,6.411100247,8.555414131,1864,1,full_before_split,split_separate
ppr,0.8287029816,6.81892178,8.667583295,3106,1,full_before_split,split_separate
ppr,0.8286721252,6.836894083,8.663235894,3892,1,full_before_split,split_separate
ppr,0.8285887991,6.973703435,8.838960575,991,1,full_before_split,split_separate
ppr,0.8285885916,7.081122952,8.875550162,3483,1,full_before_split,split_separate
ppr,0.8284992229,6.827566474,8.812981767,1845,1,full_before_split,split_separate
ppr,0.8284944726,6.568260653,8.778914283,1268,1,full_before_split,split_separate
ppr,0.828484895,6.837191723,8.919699056,3005,1,full_before_split,split_separate
ppr,0.8284419109,7.157387,8.923915311,3208,1,full_before_split,split_separate
ppr,0.8284348774,6.448146918,8.702434392,3701,1,full_before_split,split_separate
ppr,0.828431752,6.147826753,8.301443861,3467,1,full_before_split,split_separate
ppr,0.8284114039,6.724158234,9.004357386,2926,1,full_before_split,split_separate
ppr,0.8283715575,6.936297329,8.800064538,1933,1,full_before_split,split_separate
ppr,0.8283699191,6.390239532,8.935718049,188,1,full_before_split,split_separate
ppr,0.8283534447,6.525064067,8.859757143,1946,1,full_before_split,split_separate
ppr,0.828346705,6.628270734,8.586669806,3520,1,full_before_split,split_separate
ppr,0.828309874,6.726127213,8.683994308,36,1,full_before_split,split_separate
ppr,0.8282919134,6.641272741,8.837810611,3015,1,full_before_split,split_separate
ppr,0.8282714373,7.071222174,8.963575508,1462,1,full_before_split,split_separate
ppr,0.8282227571,6.75390885,8.819138939,2908,1,full_before_split,split_separate
ppr,0.8281741672,7.082626971,8.827011181,3915,1,full_before_split,split_separate
ppr,0.8281003727,6.677434283,8.757002466,1363,1,full_before_split,split_separate
ppr,0.8279594849,7.149754264,9.013803355,2774,1,full_before_split,split_separate
ppr,0.8279242361,7.0824511,8.891692926,1211,1,full_before_split,split_separate
ppr,0.8278831327,6.749990579,8.600972292,3902,1,full_before_split,split_separate
ppr,0.8278367818,6.700818726,8.699600412,2971,1,full_before_split,split_separate
ppr,0.8278173,6.688684758,8.868369814,1434,1,full_before_split,split_separate
ppr,0.8277521914,6.731936601,8.825160307,3563,1,full_before_split,split_separate
ppr,0.8276910345,7.321500207,9.16803902,3969,1,full_before_split,split_separate
ppr,0.8276742795,6.828409576,8.70926246,2175,1,full_before_split,split_separate
ppr,0.8276507862,6.876718028,8.662142236,2941,1,full_before_split,split_separate
ppr,0.8275897178,6.377146042,8.532577616,2820,1,full_before_split,split_separate
ppr,0.8275385615,6.719312224,8.735864738,361,1,full_before_split,split_separate
ppr,0.8275167741,6.85696406,8.947669932,831,1,full_before_split,split_separate
ppr,0.82742399,6.749963524,8.606279852,1332,1,full_before_split,split_separate
ppr,0.8273037636,6.747755719,8.795453425,1889,1,full_before_split,split_separate
ppr,0.8272937779,6.912686921,9.119975946,3787,1,full_before_split,split_separate
ppr,0.8272801501,6.790464793,8.989335107,3913,1,full_before_split,split_separate
ppr,0.8272555438,6.47759081,8.756534298,1109,1,full_before_split,split_separate
ppr,0.8272547637,6.409976058,8.4777765,1855,1,full_before_split,split_separate
ppr,0.8271985455,6.934713647,9.009533238,1400,1,full_before_split,split_separate
ppr,0.8271875052,6.760977476,8.866621037,1923,1,full_before_split,split_separate
ppr,0.8271542122,7.193633022,8.948486736,3570,1,full_before_split,split_separate
ppr,0.827129205,7.118532103,8.920301942,2225,1,full_before_split,split_separate
ppr,0.8270842643,6.371359007,8.808638495,3397,1,full_before_split,split_separate
ppr,0.8270784598,6.938192451,8.807361069,2568,1,full_before_split,split_separate
ppr,0.8270543963,6.812609279,8.693422052,2516,1,full_before_split,split_separate
ppr,0.8269577058,6.68685801,8.496991249,1223,1,full_before_split,split_separate
ppr,0.826945323,7.029804668,9.086925035,3505,1,full_before_split,split_separate
ppr,0.8269026687,6.920921208,8.670852724,2807,1,full_before_split,split_separate
ppr,0.8268368573,6.631297091,8.777822378,51,1,full_before_split,split_separate
ppr,0.8268331147,6.638911769,8.822295811,2493,1,full_before_split,split_separate
ppr,0.8268265669,6.730994283,8.744913144,2626,1,full_before_split,split_separate
ppr,0.8267457458,6.611421934,8.601561909,945,1,full_before_split,split_separate
ppr,0.82662086,6.58848916,8.433890505,2350,1,full_before_split,split_separate
ppr,0.8266075942,6.889279842,8.701686264,2016,1,full_before_split,split_separate
ppr,0.8265519784,6.962035539,8.670531926,984,1,full_before_split,split_separate
ppr,0.8265132169,6.66185299,8.720263425,3445,1,full_before_split,split_separate
ppr,0.8264327715,6.840534191,8.759915602,292,1,full_before_split,split_separate
ppr,0.8264059128,6.789111159,8.725224794,911,1,full_before_split,split_separate
ppr,0.8263656234,6.962157791,9.125272971,1851,1,full_before_split,split_separate
ppr,0.8263618324,6.914232049,8.91505332,3302,1,full_before_split,split_separate
ppr,0.8263354521,6.940271439,8.897227444,3429,1,full_before_split,split_separate
ppr,0.8263271859,6.916370913,8.807679118,1349,1,full_before_split,split_separate
ppr,0.8262898441,7.09337006,8.785233602,1396,1,full_before_split,split_separate
ppr,0.8261550506,6.950261632,8.495915523,921,1,full_before_split,split_separate
ppr,0.8261264799,6.613388419,8.468307427,3411,1,full_before_split,split_separate
ppr,0.8261143962,6.999152075,8.927321115,731,1,full_before_split,split_separate
ppr,0.8260592472,6.897843761,9.217393866,919,1,full_before_split,split_separate
ppr,0.8260514831,6.927413125,8.969492915,229,1,full_before_split,split_separate
ppr,0.8260089033,6.814563955,8.951685198,517,1,full_before_split,split_separate
ppr,0.8259983057,6.495853074,8.747002632,1974,1,full_before_split,split_separate
ppr,0.8259559078,7.032993418,9.175629135,1151,1,full_before_split,split_separate
ppr,0.825942948,7.130784287,9.002865645,1552,1,full_before_split,split_separate
ppr,0.8259014827,6.685562775,8.694291121,3780,1,full_before_split,split_separate
ppr,0.8258878556,6.947654604,8.783040086,2919,1,full_before_split,split_separate
ppr,0.8258446583,6.808667036,8.940467463,2149,1,full_before_split,split_separate
ppr,0.8258365847,6.951419622,8.825281023,3261,1,full_before_split,split_separate
ppr,0.8258324053,6.473188069,8.93087113,2880,1,full_before_split,split_separate
ppr,0.8258274524,6.837381574,8.726557362,1474,1,full_before_split,split_separate
ppr,0.8258035616,6.608356741,8.926923412,1166,1,full_before_split,split_separate
