"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
62,"ppr",0.00341670355029967,17.655243239813,20.7073452022481,62,1,"full_before_split","split_separate"
63,"ppr",0.000311723516462306,18.9260482988542,21.8301019965387,63,1,"full_before_split","split_separate"
64,"ppr",0.0015578432600727,18.5305468592223,21.8304773679659,64,1,"full_before_split","split_separate"
65,"ppr",0.000813363611810215,18.3322100402225,21.2213978303419,65,1,"full_before_split","split_separate"
66,"ppr",0.00581450966306025,18.3470396929779,21.3452067282732,66,1,"full_before_split","split_separate"
67,"ppr",0.00630937661942219,18.4020110309699,21.4505613116611,67,1,"full_before_split","split_separate"
68,"ppr",0.000284265454757252,18.676233896519,21.8648878939089,68,1,"full_before_split","split_separate"
69,"ppr",0.00464445714813257,18.763003707503,22.2753324345869,69,1,"full_before_split","split_separate"
70,"ppr",0.00522974284568765,17.9038000934024,21.3527662503664,70,1,"full_before_split","split_separate"
71,"ppr",1.81034077244744e-06,18.5240891158977,22.1006293025037,71,1,"full_before_split","split_separate"
72,"ppr",1.99222593981746e-05,19.7434345939728,23.0425687401871,72,1,"full_before_split","split_separate"
73,"ppr",0.000158634595464683,17.9483079958293,21.7695211035921,73,1,"full_before_split","split_separate"
74,"ppr",0.000500916489160737,18.9300008183215,22.1615706000361,74,1,"full_before_split","split_separate"
75,"ppr",0.00885627837007401,18.5866741225062,22.3245751569619,75,1,"full_before_split","split_separate"
76,"ppr",2.80513710910898e-05,18.2444480893954,21.0669660926172,76,1,"full_before_split","split_separate"
77,"ppr",0.0121809771288751,17.9125080426893,21.3043290511319,77,1,"full_before_split","split_separate"
78,"ppr",0.00481737642375806,18.3580194380066,22.0598173180292,78,1,"full_before_split","split_separate"
79,"ppr",0.0279643370655561,17.6221624403024,20.6980056460598,79,1,"full_before_split","split_separate"
80,"ppr",0.0033460916384814,18.3555900612763,22.0680155135229,80,1,"full_before_split","split_separate"
81,"ppr",0.0099473568843949,18.5085297530631,21.5123483884437,81,1,"full_before_split","split_separate"
82,"ppr",0.00611887405917713,19.3598584116006,22.882585061432,82,1,"full_before_split","split_separate"
83,"ppr",0.00480477162484015,18.7996793526188,21.9457184599566,83,1,"full_before_split","split_separate"
84,"ppr",0.0128630200071805,18.0269552696402,21.110161535572,84,1,"full_before_split","split_separate"
85,"ppr",0.00342792545766009,19.0002375808822,22.6740523249628,85,1,"full_before_split","split_separate"
86,"ppr",8.62024973753352e-05,18.5428272636185,21.676811836675,86,1,"full_before_split","split_separate"
87,"ppr",0.0160200190554323,17.6317127431086,20.6528861572437,87,1,"full_before_split","split_separate"
88,"ppr",0.00019634226915142,19.1127971516076,22.4313282644878,88,1,"full_before_split","split_separate"
89,"ppr",0.0021002239924587,19.1433121947125,22.4552802639244,89,1,"full_before_split","split_separate"
90,"ppr",0.00204359852432558,18.4542884707803,21.5862037055021,90,1,"full_before_split","split_separate"
91,"ppr",0.00380850990779075,18.194411343922,21.390498644381,91,1,"full_before_split","split_separate"
92,"ppr",0.0383885082010736,18.4502347980156,20.7323114142523,92,1,"full_before_split","split_separate"
93,"ppr",4.46635436962524e-06,19.1507345509065,22.2794025205928,93,1,"full_before_split","split_separate"
94,"ppr",0.00260884801930189,18.0366405533165,21.3757063242032,94,1,"full_before_split","split_separate"
95,"ppr",0.00204947328933137,18.045840005289,21.3998575228865,95,1,"full_before_split","split_separate"
96,"ppr",0.0020524461751673,18.2221009332032,22.0965742217184,96,1,"full_before_split","split_separate"
97,"ppr",0.00958241254185465,18.3046248359109,21.3372953061784,97,1,"full_before_split","split_separate"
98,"ppr",0.00760205363005529,17.843245044052,21.1471596016372,98,1,"full_before_split","split_separate"
99,"ppr",0.000235376756132851,19.0891476271396,22.1451950562207,99,1,"full_before_split","split_separate"
100,"ppr",0.00929593785074724,18.0669839641429,21.3805921059039,100,1,"full_before_split","split_separate"
