"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
47,"bagEarthGCV",0.00115190054030407,17.8564357882977,21.0370612902621,47,1,"full_before_split","split_separate"
48,"bagEarthGCV",0.000294926301790462,18.7631492170665,21.999875590167,48,1,"full_before_split","split_separate"
49,"bagEarthGCV",0.000358490528190559,18.6377831953027,21.9680620216267,49,1,"full_before_split","split_separate"
50,"bagEarthGCV",0.00139289997218445,17.7566782914558,21.0634265925261,50,1,"full_before_split","split_separate"
51,"bagEarthGCV",0.000305245054323051,18.5698556093582,21.9018564045245,51,1,"full_before_split","split_separate"
52,"bagEarthGCV",0.00516963496467405,19.1206469568592,22.2172866690511,52,1,"full_before_split","split_separate"
53,"bagEarthGCV",0.00169163518317682,19.0218828064619,22.0637034680247,53,1,"full_before_split","split_separate"
54,"bagEarthGCV",0.0326168446466629,18.0688443732275,20.7178324742041,54,1,"full_before_split","split_separate"
55,"bagEarthGCV",0.000387458514163596,18.4844931501429,22.0366423467107,55,1,"full_before_split","split_separate"
56,"bagEarthGCV",0.0042645315116673,18.8126582067971,21.9958621190969,56,1,"full_before_split","split_separate"
57,"bagEarthGCV",9.91403137348834e-06,18.4111796671153,21.6932580249743,57,1,"full_before_split","split_separate"
58,"bagEarthGCV",0.00140275892377218,19.1710967533844,22.4732728406822,58,1,"full_before_split","split_separate"
59,"bagEarthGCV",0.000964929719719523,18.2789140735336,21.4448176601021,59,1,"full_before_split","split_separate"
60,"bagEarthGCV",0.00349400796497014,19.2629813208609,22.1598676830253,60,1,"full_before_split","split_separate"
61,"bagEarthGCV",0.00011401464808759,18.6886874977268,21.8947142780254,61,1,"full_before_split","split_separate"
62,"bagEarthGCV",0.00646231018561706,18.4135383461232,21.7909336129739,62,1,"full_before_split","split_separate"
63,"bagEarthGCV",1.15685521831696e-05,19.4934450385942,22.8449987742043,63,1,"full_before_split","split_separate"
64,"bagEarthGCV",1.84995435804792e-05,18.6063394032753,21.7123686800052,64,1,"full_before_split","split_separate"
65,"bagEarthGCV",0.00524495593001415,18.012489321013,21.3788413902941,65,1,"full_before_split","split_separate"
66,"bagEarthGCV",0.00117252215443337,18.100646664023,21.7480599708229,66,1,"full_before_split","split_separate"
67,"bagEarthGCV",1.49253629132073e-05,18.7669048195957,22.2504280371146,67,1,"full_before_split","split_separate"
68,"bagEarthGCV",0.0042208326700669,18.5544098070349,21.7554131254537,68,1,"full_before_split","split_separate"
69,"bagEarthGCV",0.0326733494680272,19.3252079811263,23.2717356951173,69,1,"full_before_split","split_separate"
70,"bagEarthGCV",0.000538435533837552,19.7732356539775,22.8698126864855,70,1,"full_before_split","split_separate"
71,"bagEarthGCV",0.00320213281496215,18.6082141743678,22.0098376449837,71,1,"full_before_split","split_separate"
72,"bagEarthGCV",0.0015353146814522,18.1832632244447,21.5195789583009,72,1,"full_before_split","split_separate"
73,"bagEarthGCV",0.00339578516562893,18.3308785751096,21.8157948549203,73,1,"full_before_split","split_separate"
74,"bagEarthGCV",6.41518895729461e-05,18.7909944952742,21.9827621528084,74,1,"full_before_split","split_separate"
75,"bagEarthGCV",0.0110215032464088,18.0344980136284,21.1507945888391,75,1,"full_before_split","split_separate"
76,"bagEarthGCV",2.91368248883583e-05,18.4900939061138,21.5644538660431,76,1,"full_before_split","split_separate"
77,"bagEarthGCV",0.0053146659792851,18.022472147744,21.4123266786228,77,1,"full_before_split","split_separate"
78,"bagEarthGCV",3.86793891666346e-05,19.1262309296174,22.3933090975969,78,1,"full_before_split","split_separate"
79,"bagEarthGCV",0.000561427955780562,17.8217879404188,21.019718802518,79,1,"full_before_split","split_separate"
80,"bagEarthGCV",0.00057510763985799,18.5603606536484,22.1159647265303,80,1,"full_before_split","split_separate"
81,"bagEarthGCV",0.00104465821667456,18.3205121890704,21.5731774497577,81,1,"full_before_split","split_separate"
82,"bagEarthGCV",0.00585846592384348,19.5713888482213,22.7995585028116,82,1,"full_before_split","split_separate"
83,"bagEarthGCV",0.00353063524771454,18.1154548916868,21.3945665024464,83,1,"full_before_split","split_separate"
84,"bagEarthGCV",0.000208227506862182,18.8181520509311,21.8532861895279,84,1,"full_before_split","split_separate"
85,"bagEarthGCV",0.0076156104796922,19.2249122514508,22.3921141146812,85,1,"full_before_split","split_separate"
86,"bagEarthGCV",0.000527933413378164,18.2950949752435,21.8097319964558,86,1,"full_before_split","split_separate"
87,"bagEarthGCV",0.00292150347289443,18.4716408556854,21.5982249997252,87,1,"full_before_split","split_separate"
88,"bagEarthGCV",0.0167591112522191,18.5181488836568,21.8921307432614,88,1,"full_before_split","split_separate"
89,"bagEarthGCV",0.0179583507413913,19.2627517539087,23.1751947493972,89,1,"full_before_split","split_separate"
90,"bagEarthGCV",0.00193004204454079,19.1674981660843,22.3752983164052,90,1,"full_before_split","split_separate"
91,"bagEarthGCV",0.00215772859074269,18.5885166880222,22.614631514917,91,1,"full_before_split","split_separate"
92,"bagEarthGCV",0.000976193153642665,18.3222473461148,21.9884425962093,92,1,"full_before_split","split_separate"
93,"bagEarthGCV",0.0095412917485915,18.5560394830985,21.9235406299646,93,1,"full_before_split","split_separate"
94,"bagEarthGCV",0.00010869507192513,19.423755001213,22.6096910028463,94,1,"full_before_split","split_separate"
95,"bagEarthGCV",0.00215179013249576,18.8970161077681,22.2438423188227,95,1,"full_before_split","split_separate"
96,"bagEarthGCV",0.00251005153486109,17.1314903379078,20.2949565057017,96,1,"full_before_split","split_separate"
97,"bagEarthGCV",0.000553220176618392,18.1688084175412,21.6434932006195,97,1,"full_before_split","split_separate"
98,"bagEarthGCV",0.000169715380005853,18.703276635886,22.0695747373091,98,1,"full_before_split","split_separate"
99,"bagEarthGCV",0.000208239403267923,18.4264744699957,21.8213319451014,99,1,"full_before_split","split_separate"
100,"bagEarthGCV",0.0139913583418576,18.6427752792664,21.7389404520789,100,1,"full_before_split","split_separate"
