"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
23,"svmRadialSigma",0.0175213452378717,17.9786273735563,21.6087442122826,23,1,"full_before_split","split_separate"
24,"svmRadialSigma",0.00155328461827375,17.948630232197,21.1500861541461,24,1,"full_before_split","split_separate"
25,"svmRadialSigma",0.0248167517080167,18.3630787449353,21.8190953054933,25,1,"full_before_split","split_separate"
26,"svmRadialSigma",0.00111425312055289,17.6560862466804,20.9303393292226,26,1,"full_before_split","split_separate"
27,"svmRadialSigma",0.00535714603423445,18.4405915519327,21.72420837589,27,1,"full_before_split","split_separate"
28,"svmRadialSigma",0.00144597879465161,17.3202622948584,20.1570372018274,28,1,"full_before_split","split_separate"
29,"svmRadialSigma",0.0160771661075757,18.6048963895422,21.7394775504267,29,1,"full_before_split","split_separate"
30,"svmRadialSigma",0.000350030002342543,17.8389503243918,20.8367623074057,30,1,"full_before_split","split_separate"
31,"svmRadialSigma",2.59053559085183e-05,18.0800431255327,21.1629664531876,31,1,"full_before_split","split_separate"
32,"svmRadialSigma",0.0248745059341633,18.5159493524978,21.7929175353684,32,1,"full_before_split","split_separate"
33,"svmRadialSigma",0.00382307517628132,17.4831919897484,20.6692046062902,33,1,"full_before_split","split_separate"
34,"svmRadialSigma",0.000951036161689433,18.4468372776149,21.6636821972604,34,1,"full_before_split","split_separate"
35,"svmRadialSigma",0.0047115480402918,17.9377820790605,20.9535634997832,35,1,"full_before_split","split_separate"
36,"svmRadialSigma",0.0070799065703666,17.8326063870068,20.9914240337891,36,1,"full_before_split","split_separate"
37,"svmRadialSigma",0.00249496803223323,17.8043637319046,20.9863229278106,37,1,"full_before_split","split_separate"
38,"svmRadialSigma",4.57941798807604e-05,18.1129316547055,21.2601026221625,38,1,"full_before_split","split_separate"
39,"svmRadialSigma",0.000501022638814244,18.0622064658642,21.1594026501771,39,1,"full_before_split","split_separate"
40,"svmRadialSigma",0.00174334056960319,18.1489274920293,21.199224281773,40,1,"full_before_split","split_separate"
41,"svmRadialSigma",0.00366092597132542,17.8678209989068,20.9446977744535,41,1,"full_before_split","split_separate"
42,"svmRadialSigma",0.031048522147827,18.164351852051,21.2326978901396,42,1,"full_before_split","split_separate"
43,"svmRadialSigma",0.0813624983342955,18.8486256389147,22.168204074955,43,1,"full_before_split","split_separate"
44,"svmRadialSigma",0.00067139089962198,17.7100752896366,21.1542544464859,44,1,"full_before_split","split_separate"
45,"svmRadialSigma",0.0024337966642978,17.9781711988355,21.1412927601853,45,1,"full_before_split","split_separate"
46,"svmRadialSigma",0.00570549664215478,17.8612468524073,21.0310776348035,46,1,"full_before_split","split_separate"
47,"svmRadialSigma",0.00498549415288466,17.7942394505882,21.0729207865749,47,1,"full_before_split","split_separate"
48,"svmRadialSigma",0.000155572699547321,18.0087537109741,21.1906728897178,48,1,"full_before_split","split_separate"
49,"svmRadialSigma",0.00535498016524771,18.8934745566459,21.9729786578142,49,1,"full_before_split","split_separate"
50,"svmRadialSigma",0.0106674572902256,17.6654472930894,20.93907068845,50,1,"full_before_split","split_separate"
51,"svmRadialSigma",0.0279982236704688,18.6957257220533,22.0927857366714,51,1,"full_before_split","split_separate"
52,"svmRadialSigma",0.000119535774473159,18.2658495130429,20.9572032952604,52,1,"full_before_split","split_separate"
53,"svmRadialSigma",0.00859831574366382,17.3058078113703,20.5106997609455,53,1,"full_before_split","split_separate"
54,"svmRadialSigma",1.24615846067757e-05,17.8536806648017,21.2164260786704,54,1,"full_before_split","split_separate"
55,"svmRadialSigma",0.00571015214686634,19.2422970664049,22.1924833465316,55,1,"full_before_split","split_separate"
56,"svmRadialSigma",0.00575830918581536,18.4317691685532,21.372882725386,56,1,"full_before_split","split_separate"
57,"svmRadialSigma",0.00499761841847541,17.6838581939744,20.927643753975,57,1,"full_before_split","split_separate"
58,"svmRadialSigma",0.00212341484531061,17.3933925267693,20.4334835843532,58,1,"full_before_split","split_separate"
59,"svmRadialSigma",0.01073304030287,18.4029696143161,21.5042803355122,59,1,"full_before_split","split_separate"
60,"svmRadialSigma",0.00597780173594489,18.0881997243604,21.2057339147985,60,1,"full_before_split","split_separate"
61,"svmRadialSigma",0.000610462498680246,17.8002140149459,21.0371250144042,61,1,"full_before_split","split_separate"
62,"svmRadialSigma",0.00844783443374618,17.4062155273422,20.5371489039741,62,1,"full_before_split","split_separate"
63,"svmRadialSigma",0.00219802655897815,17.397108322635,20.3224033270954,63,1,"full_before_split","split_separate"
64,"svmRadialSigma",0.0378586334751576,19.5042327109575,22.8144176896762,64,1,"full_before_split","split_separate"
65,"svmRadialSigma",0.000503912698643557,18.5248812430076,21.7351619012711,65,1,"full_before_split","split_separate"
66,"svmRadialSigma",9.49795142663437e-05,18.0785488700048,21.2547220927809,66,1,"full_before_split","split_separate"
67,"svmRadialSigma",0.00861467080925199,18.3666423211535,21.4940493731377,67,1,"full_before_split","split_separate"
68,"svmRadialSigma",0.00175470757160793,18.7595842121228,21.7510317257627,68,1,"full_before_split","split_separate"
69,"svmRadialSigma",0.00449639941712696,17.5675127468035,20.4714748413392,69,1,"full_before_split","split_separate"
70,"svmRadialSigma",0.00936160504329922,18.3473530733335,21.3758160868054,70,1,"full_before_split","split_separate"
71,"svmRadialSigma",0.0171706627507854,17.5897433834694,21.0133587883839,71,1,"full_before_split","split_separate"
72,"svmRadialSigma",0.0163124170198266,17.9428042462821,21.3451134930489,72,1,"full_before_split","split_separate"
73,"svmRadialSigma",0.000488375025857886,18.3133263615083,21.5170237159677,73,1,"full_before_split","split_separate"
74,"svmRadialSigma",0.0134698676372461,17.9809985355324,21.3388367485343,74,1,"full_before_split","split_separate"
75,"svmRadialSigma",0.0128786371403791,18.2698187596605,21.5053001501085,75,1,"full_before_split","split_separate"
76,"svmRadialSigma",0.000968695772575272,17.9387050154815,21.292616900811,76,1,"full_before_split","split_separate"
77,"svmRadialSigma",0.000735486128043569,17.7636714725918,20.6480492301776,77,1,"full_before_split","split_separate"
78,"svmRadialSigma",0.000308850069701218,18.028624916732,21.2782692194605,78,1,"full_before_split","split_separate"
79,"svmRadialSigma",0.000377831890137815,18.2693413584412,21.196069811639,79,1,"full_before_split","split_separate"
80,"svmRadialSigma",0.00801945033503654,18.2371453899995,21.5135467654735,80,1,"full_before_split","split_separate"
81,"svmRadialSigma",0.00271972132909391,17.7200374902089,20.9371019084354,81,1,"full_before_split","split_separate"
82,"svmRadialSigma",0.00430890430084409,18.829470538794,21.9067970401847,82,1,"full_before_split","split_separate"
83,"svmRadialSigma",0.000234649200248265,18.2254420386217,21.1421796473858,83,1,"full_before_split","split_separate"
84,"svmRadialSigma",0.00497602035367291,18.3426570820306,21.0366122723408,84,1,"full_before_split","split_separate"
85,"svmRadialSigma",0.00534419962300449,18.0199124964874,21.1652684284359,85,1,"full_before_split","split_separate"
86,"svmRadialSigma",0.000799310443554533,17.9470691177107,21.3108687450275,86,1,"full_before_split","split_separate"
87,"svmRadialSigma",9.24938409564547e-06,18.3546945215606,20.9530471600061,87,1,"full_before_split","split_separate"
88,"svmRadialSigma",0.00212096393708566,17.6583812838232,21.3364258130528,88,1,"full_before_split","split_separate"
89,"svmRadialSigma",9.00341880563845e-05,18.4827853359471,21.6801994110104,89,1,"full_before_split","split_separate"
90,"svmRadialSigma",0.00471755995306047,17.8781079854412,20.6015864444818,90,1,"full_before_split","split_separate"
91,"svmRadialSigma",0.000682173636789126,17.6737681598798,20.69206035754,91,1,"full_before_split","split_separate"
92,"svmRadialSigma",0.00977976679720383,17.8916000440975,20.9465992102037,92,1,"full_before_split","split_separate"
93,"svmRadialSigma",0.0051299973954473,18.6702761504301,21.7533710568159,93,1,"full_before_split","split_separate"
94,"svmRadialSigma",0.00367764367100486,18.5353799469614,21.7966823195071,94,1,"full_before_split","split_separate"
95,"svmRadialSigma",0.0165726123342994,18.4454749610042,21.642058584445,95,1,"full_before_split","split_separate"
96,"svmRadialSigma",0.000562186027766905,18.3368534995396,21.5887636196315,96,1,"full_before_split","split_separate"
97,"svmRadialSigma",0.00140005886412712,18.5517656294942,21.8764529527037,97,1,"full_before_split","split_separate"
98,"svmRadialSigma",0.0208849836882168,18.4856300911899,21.4570600961091,98,1,"full_before_split","split_separate"
99,"svmRadialSigma",0.00115649151806413,17.9584882683143,21.0754705114599,99,1,"full_before_split","split_separate"
100,"svmRadialSigma",1.11308504408063e-05,17.8480171607205,20.7756828746381,100,1,"full_before_split","split_separate"
